Timestamp,Iterations,LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,EyeStatus,,lowalpha,high alpha
58.21109247,554,787.7068513,-1.613003328,346.6377085,-1.051498868,399.6720291,-2.091622782,471.5746711,-0.315280092,1093.442412,-0.156528873,3680.883472,-0.050476617,OOOOOO,,,
58.31034279,555,1029.18233,-1.829857184,346.5974953,-1.244014046,646.1698269,-2.167367553,682.5598056,-1.585063011,1092.969704,-0.957581889,3557.391989,-1.013661137,OOOOOO,,,
58.41467714,556,781.5606289,-1.753103775,476.5396236,-0.120247671,600.7499933,-1.416302619,710.91697,-1.32082672,1125.786651,-0.624728804,3234.547021,-0.610291996,OOOOOO,,,
58.51267958,557,827.7078994,-1.856296732,579.5357035,0.022234936,572.6930345,0.208909869,396.6912224,-0.116807707,619.1145369,0.082035671,1841.488031,0.153525067,OOOOOO,,,
58.61099958,558,827.659054,0.342751898,579.2187522,0.652417569,572.9013418,0.838376692,396.8804207,-0.019687166,619.1086556,-0.203809022,1841.558184,-0.177174441,OOOOOO,,,
58.71029234,559,652.9053491,1.489917328,1148.474838,0.813531418,641.1713537,0.459243277,1018.053109,0.535484615,1354.201601,1.056648426,3412.607158,1.101617362,XXXXXX,,,
58.8156383,560,899.4034663,0.821588032,849.8049381,1.400904294,850.637278,0.42143537,915.0409777,0.912130597,1508.211431,0.985004231,3873.74343,1.14173612,OOOOOO,,,
58.91811109,561,886.6562989,0.244476121,869.0316157,0.29224494,909.0450588,0.646055305,929.2688222,0.655975966,1451.622469,1.194028755,3998.983271,1.286491324,OOOOOO,,,
59.02055502,562,684.4386249,-0.523801574,961.5260121,-0.890476024,588.4555786,0.853498406,946.2308616,0.617189141,1537.439559,0.651000377,4334.065432,1.065511838,OOOOOO,,,
59.11824465,563,988.754885,1.434139793,866.0133768,-0.429024002,638.755173,0.581632106,787.4467388,0.872492877,1447.617005,0.70827662,4132.475202,0.992142652,OOOOOO,,,
59.22123218,564,2033.497262,1.11622262,1112.211944,1.554386536,854.300619,1.487236528,672.2554209,1.021788086,1226.250279,0.359620694,3716.992039,0.152249843,OOOOOO,,,
59.31953883,565,1606.402185,1.205936222,1219.949557,2.011454871,1236.854797,2.081547926,824.7967136,1.336192122,1252.540464,0.680638927,3641.494397,0.160277037,OOOOOO,,,
59.42153525,566,860.6565329,1.907133195,815.3463958,1.747073308,710.4645835,1.770659273,692.428395,1.596420594,1233.412,0.955642282,3616.32268,0.83842854,OOOOOO,,,
59.52458549,567,1224.641936,1.752767253,926.8358661,1.163845258,753.5396502,1.856609409,630.5244832,1.212659881,1286.469606,0.706133793,3404.961813,0.572670009,OOOOOO,,,
59.62216306,568,1138.266767,-0.1263277,1519.607634,0.427773179,786.3201629,0.483831483,806.871299,0.718246216,2086.593822,1.297008329,3107.990143,0.992845633,XXXXXX,,,
59.72515655,569,795.5634822,-1.820162489,676.6929081,0.95352274,403.2449171,-0.807745276,424.9505293,-0.277527119,696.3812009,-0.629108487,2017.249158,-0.302373348,XXXXXX,,,
59.83194685,570,957.3661767,0.384880222,638.4426346,-0.362802127,427.1250181,-0.388317152,450.7050764,-0.617687563,759.5556698,-0.332041819,2045.914333,0.022292703,XXXXXX,,,
59.95861769,571,896.8289235,-0.057700945,715.2628616,0.089867997,904.1386715,-1.587832858,818.157278,-1.777626987,1428.832305,-1.236414849,3668.846101,-1.231741478,XXXXXX,,,
60.02994013,572,700.8970172,-2.844914149,654.9158093,0.402721733,710.6532299,-0.185807713,859.1841569,-1.580671858,1432.768905,-1.308780133,3807.495466,-1.138496537,XXXXXX,,,
60.12818384,573,938.041508,0.473767618,577.8571955,-1.719402353,655.5209514,-0.938107365,853.9389567,-1.376504027,1353.115497,-1.193484651,3939.150799,-1.13692676,XXXXXX,,,
60.22907877,574,1105.763164,-2.333945379,985.8563501,-1.635775232,700.28357,-1.578164108,717.6357672,-1.379889763,1221.924076,-1.551272769,3770.264197,-0.798129151,XXXXXX,,,
60.32842278,575,500.7654244,-2.014586913,1181.87328,-1.453510982,778.6002156,-1.630226496,637.5838519,-1.383281211,1156.20904,-1.281602213,3651.864064,-0.981675904,XXXXXX,,,
60.42676997,576,634.5922307,1.106840157,777.4687855,-1.147699015,474.8585157,-0.94152212,584.745449,-0.173077312,1108.332642,-0.168328818,3651.505568,-0.220286852,OOOOOO,,,
60.53207898,577,838.1845112,0.438246815,543.8227281,-0.917661063,650.4962554,-1.07488163,651.4849596,-1.027293693,1095.730291,0.080938867,3625.470887,-0.239969787,OOOOOO,,,
60.62757254,578,978.7094043,1.98351085,686.0373067,-1.264109073,629.5362859,1.203210696,629.0933105,0.581391967,1076.542007,-0.701692709,3605.377506,-0.870122366,OOOOOO,,,
60.72669101,579,618.2884878,1.996465432,370.8983675,-0.341026871,470.8543851,-1.782382037,548.4374637,0.619550608,1001.198317,0.042824436,3220.828019,-0.562127972,OOOOOO,,,
60.83504057,580,575.4611088,1.498224158,681.2858832,-1.042040473,417.1537819,-1.127294234,711.3798487,0.688730553,871.7300671,0.077480923,2215.196554,0.020606024,OOOOOO,,,
60.92841554,581,584.6379371,0.434140239,616.5492247,-0.394180175,439.035494,-0.330119424,715.88673,-0.212377363,876.2130091,0.372096308,2220.983552,-0.299955547,OOOOOO,,,
61.03554249,582,1083.035363,-0.073188128,814.9037552,0.570081989,715.9595635,0.48278214,862.2389804,-0.048359279,2147.102977,0.964212548,3493.321569,1.206332596,OOOOOO,,,
61.13743687,583,794.4440978,-0.562069927,855.4354754,0.815939353,682.9990445,-0.396663333,935.7772792,0.517981408,1810.795161,0.992754261,3695.297161,1.322801474,OOOOOO,,,
61.23647738,584,513.0372728,0.424018588,773.1898665,1.026276445,730.3473541,0.373313368,1048.289208,0.631613838,1766.058747,0.723277487,4008.267226,0.902305789,OOOOOO,,,
61.33873796,585,635.6733273,-0.109069835,667.8523734,0.772804789,660.2133127,0.527510031,967.3657297,0.58952996,1766.661993,1.264019094,4197.939506,0.837665144,OOOOOO,,,
61.43689227,586,1100.990717,-1.103405867,595.7346106,0.448842892,631.1011365,-0.500903524,853.5761597,0.140555402,1505.985653,0.937672703,4005.776809,0.835023892,OOOOOO,,,
61.53890753,587,1147.20279,-1.34964852,668.8227557,0.113054446,636.189951,-0.547259313,812.4764063,0.101755883,1295.665637,0.463276037,3931.252412,0.575391058,OOOOOO,,,
61.64193773,588,778.192981,-2.507680377,318.3824932,1.889863496,540.4121629,-0.874772577,720.6012062,0.179936643,1237.056656,0.407975309,3867.702353,0.346773421,OOOOOO,,,
61.72725224,589,2179.323418,1.728724552,1817.769324,0.733216131,787.7716526,-0.74582274,886.6151823,1.015386139,1215.519979,1.822298569,3811.660295,1.502616821,OOOOOO,,,
61.84269834,590,2057.982517,0.852176347,1443.39219,-0.696635552,1046.270194,-0.156460301,812.6873773,1.23379032,989.9651111,0.821888732,3425.448945,0.794907542,OOOOOO,,,
61.94488406,591,3379.5284,-0.376628823,1869.528347,0.059790322,1325.688956,0.948982235,1282.548315,0.446507166,1478.16566,1.694669444,3171.247476,1.237111059,XXXXXX,,,
62.04335093,592,3048.64491,-1.423800892,1487.409227,0.691889155,1129.303161,0.982151977,698.5773657,-0.07733912,729.2483191,0.03644099,2026.875666,-0.280257963,XXXXXX,,,
62.14543653,593,3048.652259,0.775467762,1487.381064,1.319908417,1129.33873,0.353907233,698.6751125,0.502102161,729.1229742,-0.249342369,2026.864941,-0.28030924,XXXXXX,,,
62.24377322,594,3144.690268,-0.180460762,1544.891442,0.193220733,1257.660859,-1.580215587,1008.721016,-1.346097478,1367.299014,-1.008946417,3545.20843,-1.143647797,XXXXXX,,,
62.34279299,595,3040.624123,-1.151682216,1494.317383,0.827594754,1090.751593,0.859917502,1020.619718,-1.206104828,1465.371207,-1.199530974,3810.702631,-1.164552987,XXXXXX,,,
62.4430387,596,3253.19738,-2.113282009,1404.240564,1.483582091,1292.443135,-1.514575935,1020.367818,-1.153851601,1522.810691,-1.766576979,4124.785964,-1.138651572,XXXXXX,,,
62.54640269,597,3513.318777,0.199618395,1463.559994,2.244505942,1196.969626,-1.304219828,943.314362,-1.060645473,1546.341043,-1.710043731,4312.822981,-1.615758791,XXXXXX,,,
62.64936662,598,2853.525894,2.441437611,1403.577265,0.552055087,1079.053458,1.230697545,745.9376427,0.597973333,1254.992569,-0.838884571,4024.411595,-0.519791778,XXXXXX,,,
62.75139785,599,1170.72348,1.200464496,1399.549807,-1.537986943,601.5254918,-0.323045302,724.9917901,-0.962473377,1394.226522,-1.109247393,3925.612557,-1.071119036,XXXXXX,,,
62.84935927,600,1418.427654,0.100639741,1384.879602,-0.741635522,530.562625,0.267386718,545.4090812,-0.902343909,1182.337282,-0.63584791,3710.572812,-0.242312431,XXXXXX,,,
62.94334912,601,1207.948032,2.674538972,508.3388586,0.655654142,542.2900537,0.702449535,634.5351356,0.191300743,1290.45609,-1.271678458,3721.86723,-0.793118923,XXXXXX,,,
63.04641438,602,485.5895783,2.093116054,317.555138,-0.342179785,315.6460365,-2.257977704,476.4667364,-0.299312301,1181.406073,-1.234158987,3373.15618,-0.605141799,XXXXXX,,,
63.15231109,603,524.2817818,1.051453841,750.9287212,0.978002268,704.0258026,-1.600101858,682.5035288,-1.794166005,2332.303714,-2.212519478,3034.196804,-1.278012193,OOOOOO,,,
63.25526619,604,710.3538217,-0.012195149,333.5623705,-1.10099064,256.7438853,0.656895755,353.2796177,-0.14357429,741.975786,0.380781072,2121.689545,0.066798915,OOOOOO,,,
63.35369253,605,712.08627,-0.927343839,296.5449466,-0.544195886,309.6955563,0.101200511,367.0025141,0.941788809,750.2868438,0.061891809,2121.062732,0.046228663,OOOOOO,,,
63.4558928,606,815.1979768,0.936037066,639.1587771,0.253237549,516.2018521,0.682525505,779.0914784,0.80580619,1467.03032,0.932120503,3778.76781,1.153547114,OOOOOO,,,
63.55864358,607,1021.4693,0.270063848,570.1970425,0.386600214,642.4401195,0.309389246,785.0870703,0.818423242,1516.70685,0.550643428,4011.345747,0.959670898,OOOOOO,,,
63.65688109,608,1012.033413,-0.308449655,411.4260585,0.54683572,717.0115729,0.452978599,771.9780313,0.739111435,1554.262344,0.744758802,4213.568776,1.033776172,OOOOOO,,,
63.75894737,609,738.4322211,-0.920871708,397.9325976,-0.28781175,515.1514695,0.119187392,799.0865913,0.744506997,1408.751631,0.675762666,4254.321206,0.925828343,XXXXXX,,,
63.85728335,610,635.1579614,-1.562604253,517.4556585,-0.410949817,452.4534719,0.066987179,731.4738801,0.359411992,1417.282946,0.358317366,4022.235815,0.591791406,XXXXXX,,,
63.9598372,611,497.7036804,-0.128011723,694.256402,0.20858799,399.4748594,0.28602117,568.5668407,0.270921717,1152.432963,0.015670719,3882.699061,0.29593675,OOOOOO,,,
64.06181502,612,707.7962606,2.001324179,612.3393658,1.576634603,356.8346084,1.012134288,498.7425143,0.515286367,1082.464278,0.63770115,3713.865714,0.01235871,OOOOOO,,,
64.16026354,613,308.6374253,1.204878767,358.5683566,0.212354873,487.8277115,0.897578857,543.9368101,0.900237886,1028.330864,0.820407534,3680.76585,1.089506957,OOOOOO,,,
64.26249695,614,371.3316788,-0.342890339,422.8918149,-0.1128751,455.1330921,1.357345786,444.9359418,0.857073928,979.4197568,0.450887156,3254.301842,0.717797653,OOOOOO,,,
64.35838842,615,545.5395022,-0.297245087,946.3396016,0.038092578,498.8734484,0.092183006,616.9185691,-0.023311531,830.236703,-0.269036595,1986.499723,-0.083102182,OOOOOO,,,
64.45969081,616,323.6365163,1.215930153,501.6460152,0.783413656,126.9021788,-0.571968171,251.4264924,0.407243898,769.0157585,-0.33678303,1982.92247,-0.258412561,OOOOOO,,,
64.56527185,617,676.3956818,0.008524424,680.0160665,-0.823346386,570.53458,-1.771281724,1039.938382,-2.577814242,1987.25094,-1.693339005,2978.888325,-1.174474267,OOOOOO,,,
64.6601398,618,579.7737357,-0.197836155,751.0800395,-0.520801056,587.0683395,-2.514248574,807.6474533,-1.984810408,1644.199825,-1.941681049,3611.510869,-1.554882723,OOOOOO,,,
64.75937152,619,409.8036753,-0.372722152,692.1873884,-0.272318441,646.3663423,-1.448724425,774.2709426,-2.079583153,1690.888273,-1.238921548,4032.898427,-1.342910657,OOOOOO,,,
64.8686831,620,258.4720125,-2.57746561,641.3368563,-0.549094026,617.6389885,-2.562215372,846.5366595,-1.856811647,1591.235543,-1.428458575,4200.260707,-1.222179031,OOOOOO,,,
64.96724653,621,648.6047982,-2.104026181,892.7452431,-2.359272902,541.5298068,-2.413372327,773.7717967,-1.831648472,1481.749634,-0.991630131,4118.705708,-1.107358573,OOOOOO,,,
65.06907511,622,592.1379808,-1.823815393,896.8397354,-1.982245294,609.6390355,-2.228742966,703.5216696,-1.7657775,1307.044221,-0.49062037,4039.354808,-0.808344222,OOOOOO,,,
65.16770434,623,318.7918309,1.581147532,380.5663641,-1.065741821,485.7926007,-1.51280237,497.2564724,0.247880634,1120.956649,-0.00779681,3702.83284,-0.320232849,OOOOOO,,,
65.27064443,624,208.6394694,0.841429613,304.7612651,-0.506701923,264.8422956,-0.801147509,394.4655864,0.105725994,1054.956381,-0.369463513,3707.396448,-0.301588126,OOOOOO,,,
65.37263346,625,675.5120427,-0.116430335,255.4331593,-0.44494526,458.1470974,1.850910569,499.3630797,-0.862555169,1003.783775,-0.551067168,3522.451375,-0.872392006,OOOOOO,,,
65.47108197,626,661.9863507,3.034427995,296.6327786,0.834547157,759.2326785,-2.491944122,750.0278623,-2.031375546,1007.501461,-0.316744898,3103.790119,-0.524145144,OOOOOO,,,
65.57361126,627,143.5975952,-0.953933752,182.9380839,0.049775753,266.2984206,0.476776969,273.0724479,0.058610953,663.9569173,0.209472277,1972.135519,0.278918244,OOOOOO,,,
65.6756041,628,143.5975952,1.245181106,182.9380839,-1.416300818,266.2984206,-0.151541562,273.0724479,-0.328046604,663.9569173,0.495071609,1972.135519,0.278918244,OOOOOO,,,
65.77359319,629,447.3538518,0.326804245,438.0301129,0.276774812,545.9593242,0.235840248,907.1450003,0.963247384,1509.942014,0.85542989,3465.86747,1.034140416,OOOOOO,,,
65.87620592,630,477.7776847,0.497271495,527.0064935,0.367942312,608.278997,0.561881507,834.7379248,0.762621288,1524.004929,0.827430442,3806.4416,1.11635994,OOOOOO,,,
65.9742434,631,599.6208892,0.517767045,540.1506563,0.420630597,627.6624113,0.4313499,789.0666732,0.743352502,1552.958778,0.869763855,4093.298522,1.146698009,OOOOOO,,,
66.07704401,632,679.8168564,0.343218701,468.900305,0.517307423,745.5448676,0.400409411,842.6595914,0.820912887,1462.51605,0.29790695,4249.310274,0.928753393,OOOOOO,,,
66.17918086,633,767.9665764,-0.717229364,523.301856,-0.770060539,394.5673687,-0.010054065,703.6012858,0.859325993,1465.44573,0.967523156,4123.467384,0.979608479,OOOOOO,,,
66.27720451,634,531.9609682,-0.145420282,518.0522666,0.001915417,452.8310169,0.188647746,577.9107701,0.580901925,1337.363105,0.88921288,3977.877432,0.64118191,OOOOOO,,,
66.37727714,635,460.7790432,0.757500996,603.7163952,0.967073126,639.5420425,1.115065557,440.7501025,0.331443491,1129.353529,-0.395123886,3664.612324,-0.075011263,OOOOOO,,,
66.47636771,636,451.5366936,1.695984253,1007.890987,1.269565855,621.4120173,1.717113825,609.0756706,1.555141729,1198.256206,1.029398478,3678.796316,0.640096028,OOOOOO,,,
66.58082438,637,822.4303593,2.177617085,1080.718439,1.452811194,604.3767338,1.547766398,583.0855389,1.17042179,1226.473689,1.201844505,3456.841731,0.6063835,OOOOOO,,,
66.67646265,638,405.5760108,-0.964908986,646.2475583,0.048373855,858.2186671,0.661598439,580.4531881,0.172564614,2252.169068,1.294465019,3327.620879,0.85761975,OOOOOO,,,
66.78122354,639,626.5061053,-0.331461529,496.2921964,0.034985738,323.5295263,-0.672845295,208.9980762,0.311373577,779.3846831,0.137757647,2141.068739,0.052650843,OOOOOO,,,
66.87588573,640,624.7487098,1.865269753,496.7988444,0.661683698,323.4704868,-1.30057252,209.0053929,-0.074647601,779.6201044,0.422819551,2141.013399,0.052443385,OOOOOO,,,
66.98607922,641,841.8308285,0.04863512,745.2022051,-0.488187842,592.0791961,-1.366501203,745.2811344,-1.916010947,1383.456925,-0.799526593,3765.751133,-1.147458062,OOOOOO,,,
67.08404827,642,833.3769049,-0.175692949,820.4411274,-2.390483877,567.1285541,-1.583843426,767.4338295,-2.327508015,1509.205369,-0.795277029,3825.712415,-1.073985497,OOOOOO,,,
67.18699121,643,737.4008682,-0.656536599,779.5972149,-2.181722519,600.2642518,-1.496826766,760.33294,-2.432346552,1513.814902,-1.115401436,4072.886257,-1.242829803,OOOOOO,,,
67.288903,644,558.2474214,-1.370345854,763.5668874,-1.904212581,860.0219268,-2.457751853,640.6217079,-2.262629155,1457.838282,-0.225867325,4206.633648,-0.821104012,OOOOOO,,,
67.38802266,645,693.5587687,-1.425164776,879.4769146,-1.741503981,609.9901398,-1.473054315,630.718985,-1.519426195,1307.252014,-0.698693691,3704.546598,-0.592501779,OOOOOO,,,
67.48954225,646,909.3500826,-0.868718006,886.6251989,-1.691582455,421.4203903,-1.407670594,516.6056596,-1.376728736,1236.543014,-0.378252021,3768.307867,-0.175790868,OOOOOO,,,
67.58866668,647,1171.116768,-1.188103324,778.1813768,-1.467361219,499.9203888,-1.869697807,466.7642238,-0.76313519,1267.912024,-0.79365683,3738.276686,-0.587362438,OOOOOO,,,
67.69061089,648,680.8987378,2.730783316,621.3259525,3.090802016,353.6139882,-0.362215954,475.9652612,-1.065964623,1115.422132,-0.714345645,3640.08732,-0.690700775,OOOOOO,,,
67.7936008,649,1299.113981,-1.397896641,940.8048525,-0.944784668,497.9952589,-0.166519961,455.2621812,-0.639689912,1036.147349,0.101621611,3249.010408,-0.328013384,OOOOOO,,,
67.89159846,650,1426.462951,-2.688601641,539.4474773,-0.356500687,951.5082189,-1.412380116,1047.595471,-2.623438022,1540.207676,-0.506495741,2490.853283,-0.537137918,OOOOOO,,,
67.9942379,651,864.3076753,-0.358452255,633.1221177,0.534448523,521.1198226,-0.459886453,309.7956808,0.418591357,962.3364519,0.094680187,2218.03308,0.086668981,OOOOOO,,,
68.0965724,652,1072.15851,1.248200771,700.440214,0.738788246,865.5592395,0.592255683,932.6497798,0.922569395,1678.706301,1.635041702,2666.627836,0.872064472,OOOOOO,,,
68.19455934,653,1227.113794,0.565011599,793.6753233,0.059147946,781.9679375,0.462107942,819.0533918,0.810977753,1715.349087,1.073143842,3743.451,1.039278639,OOOOOO,,,
68.29653454,654,1099.027791,-0.127688945,836.7290716,0.416081493,697.4309706,0.033279897,800.5267612,0.784005173,1660.655349,1.063342967,4052.849473,1.018643084,XXXXXX,,,
68.39552712,655,930.0662539,-1.163860097,728.7383886,0.87267926,735.2238839,-0.164669972,764.1259538,0.826797763,1596.026962,0.670740447,4259.744335,0.671211424,XXXXXX,,,
68.49749184,656,1051.795291,0.854671853,622.8856025,-0.446615992,791.9125373,-0.050145714,688.8810314,0.563484938,1525.528447,0.784461142,4255.073317,0.634697413,XXXXXX,,,
68.59949398,657,1370.399781,0.083375943,593.6407092,-1.342592665,588.3072796,1.45424845,621.1077242,0.671480106,1326.230486,0.924608203,4081.671535,0.636945695,XXXXXX,,,
68.6984477,658,1304.782745,-0.749781482,785.986632,-0.76247,404.5036332,-0.83053649,448.5577778,-0.282990254,1202.901792,0.946029243,3850.830336,0.830153433,XXXXXX,,,
68.79243803,659,696.5099951,2.11912851,614.4879446,2.15473631,276.3264208,1.970111122,310.635928,-0.299608704,1176.159676,-0.035876433,3756.949308,0.303428634,XXXXXX,,,
68.90284514,660,432.3071047,0.410434032,440.0796611,0.175704968,619.1516783,0.595194001,537.0165159,1.034584546,967.7318537,0.869259286,3486.276261,0.698332532,OOOOOO,,,
69.0008316,661,1742.39439,-0.653745919,1234.791193,0.110374026,525.9533784,-0.28929086,569.9677666,0.843115064,984.9258515,0.018212382,3134.767564,0.384098557,OOOOOO,,,
69.09524179,662,1633.857168,-1.89838825,649.9958234,0.466349432,734.5894346,0.310863454,443.9418383,-0.218148309,685.5373628,0.06881082,1927.686886,-0.056307878,OOOOOO,,,
69.20220327,663,1633.361583,0.300375187,649.9221219,1.095068977,734.4247628,-0.317169717,443.9285149,-0.121886901,685.5663287,-0.216978498,1927.742508,-0.056291832,OOOOOO,,,
69.30435467,664,1791.149307,-0.506904402,745.5198248,-0.30449812,778.9958539,0.390173135,912.4891736,-1.843656461,1628.544059,-1.885379832,3338.70333,-1.549627192,OOOOOO,,,
69.40636349,665,1614.068266,-1.532869912,700.6535482,-0.048477118,840.5151373,-0.138686559,873.8033159,-1.771000061,1574.234644,-1.934339153,3857.790508,-1.45619963,OOOOOO,,,
69.50533867,666,1787.772392,0.632872329,602.7904594,-2.400024435,911.2718069,-0.781702927,869.9348039,-1.087201449,1532.954865,-1.095654073,4032.237941,-1.284471708,XXXXXX,,,
69.60700035,667,1929.113722,-0.106174291,836.0246376,-0.303309363,756.7758071,-0.868290632,843.4532818,-1.956044627,1468.899775,-0.839508927,4126.05372,-0.999576124,XXXXXX,,,
69.71002364,668,1509.840104,2.015678581,852.883256,-2.058528687,770.179694,0.451462186,805.9911683,-0.849687274,1602.848087,-1.858862279,4220.426085,-1.262898663,XXXXXX,,,
69.80797005,669,1093.036352,1.0973267,853.4921804,-1.737330553,1030.36687,-0.29387948,741.8917581,-1.009265048,1444.93644,-1.030972657,4070.650203,-0.773931151,XXXXXX,,,
69.91097426,670,1119.914843,-0.101294513,627.482709,-1.4794047,478.9851992,-1.06925239,717.1758859,-1.364535851,1275.296114,-0.55673647,3786.840215,-0.390353384,XXXXXX,,,
70.00892854,671,404.7508926,2.873295709,734.9592961,-2.617974852,462.3498113,-2.384217203,621.5595787,-2.039894619,1150.84746,-0.949091971,3745.145091,-1.129106197,XXXXXX,,,
70.11091971,672,1479.648694,-1.4148038,1295.018691,-1.365146833,402.4204225,-1.057877995,652.2370269,-1.581408799,1247.889201,-1.390851861,3469.981577,-1.199971791,OOOOOO,,,
70.21390629,673,239.7811799,-1.678494306,392.1417623,-0.268797263,862.5936005,-1.767559588,742.0634317,-1.730521724,1964.962195,-1.637952428,3142.604921,-1.195018012,OOOOOO,,,
70.31187558,674,379.0367731,-0.921950126,802.7918547,1.154776282,405.7716602,-0.91087044,247.4086218,-0.307885574,498.7031631,0.097289359,1714.02075,0.053592945,OOOOOO,,,
70.41391182,675,353.7232962,-1.823264421,814.270599,-0.318476771,400.2004092,-0.323903103,251.8416968,0.309691021,490.7215097,-0.166215321,1709.826579,-0.281480104,OOOOOO,,,
70.51687145,676,557.5364772,-0.11503687,1025.762646,0.263895112,629.2062327,0.734786935,738.9427655,0.661966709,1356.147328,0.766511448,3611.34181,1.121366297,OOOOOO,,,
70.60991192,677,486.0082905,-0.331613698,1076.985704,0.751298086,711.0171567,0.983294611,728.2133597,0.870489901,1448.275409,1.047421226,3954.428232,1.270800194,OOOOOO,,,
70.71682858,678,358.5722075,-1.172153699,965.5050449,1.355636401,688.657079,0.278030311,801.9223188,0.773490476,1468.890991,1.033434639,4067.384608,1.24802113,OOOOOO,,,
70.81582689,679,431.4718532,0.84111585,813.1844718,0.097210252,784.3520658,0.478127597,799.0846338,0.718962156,1352.196309,0.727193849,4285.638487,1.021008503,OOOOOO,,,
70.91812825,680,1251.10582,2.115478523,594.6380396,0.818153106,1106.757373,1.748952966,563.6505706,1.633667602,1007.242982,0.690298958,3654.520539,0.550991293,OOOOOO,,,
71.02147937,681,1343.863166,1.9693025,570.7660504,0.266453693,608.3657329,0.934894771,470.4427604,0.88494525,1023.341392,0.637730563,3555.339971,0.355081082,OOOOOO,,,
71.11320567,682,1750.06405,1.614374125,672.5783378,1.012711895,422.1234332,0.385335295,516.4057327,1.716730661,991.0075121,1.025225969,3745.539103,0.730395753,OOOOOO,,,
71.22075462,683,996.6017976,-1.716538509,1328.268695,-1.332804823,859.8585024,-0.80381939,751.5017543,0.159049297,970.4343783,0.077821784,3594.005431,0.055581215,OOOOOO,,,
71.31971788,684,416.3147557,-1.293344071,1356.232562,-1.033299194,415.0584386,-0.452220867,624.8196331,0.105121893,1032.568446,-0.063659411,3370.956929,0.427751871,OOOOOO,,,
71.42171001,685,1064.970306,1.846410037,923.3418319,-0.92063174,1043.224437,-0.083832918,855.588964,0.333001991,1007.187125,0.257726039,2352.774796,0.072931128,OOOOOO,,,
71.52371264,686,1223.316383,1.37218047,851.0014198,-0.807152311,653.136178,0.143118407,487.4270165,0.803358656,702.4888393,-0.072386244,2138.319359,-0.178870306,OOOOOO,,,
71.62275887,687,889.7640161,0.512756868,1011.823333,-0.237894753,832.691751,-0.462864928,893.7333479,-1.706938149,2036.400955,-1.874590623,2982.214766,-0.882318879,OOOOOO,,,
71.72473407,688,1080.925447,-0.626608403,1020.262423,-1.488525133,850.5572757,0.75398536,847.807368,-1.463751582,1700.109325,-1.761161729,3607.076181,-1.263638773,OOOOOO,,,
71.82467341,689,1300.903175,-1.630747235,1101.755835,-0.951253497,853.2646494,-0.868055195,868.7463636,-1.29075615,1526.802051,-1.442226142,3760.776535,-0.958581812,OOOOOO,,,
71.92562628,690,1141.592278,-1.903826937,1012.255046,-0.318173814,794.8140277,-1.421424893,678.8066423,-1.390760509,1286.827413,-1.245820318,3845.065016,-0.781219194,XXXXXX,,,
72.02509356,691,1511.099789,-0.774983431,1011.671825,-2.212782329,718.6713811,-0.957186334,708.4765151,-1.511774535,1320.112797,-0.938716184,4120.088507,-0.778314784,XXXXXX,,,
72.12630081,692,808.8222267,-1.136368681,1093.109812,0.64231455,691.0952974,1.213996138,746.8496784,-1.719292084,1234.495032,-0.263596717,3882.3281,-0.715017593,XXXXXX,,,
72.22836185,693,569.7651959,-2.376313991,1004.805076,2.436001131,580.3952599,-0.171811824,688.5306765,0.73933426,1145.244425,-0.754822972,3679.617263,-0.449923432,XXXXXX,,,
72.33129835,694,2284.952534,2.484885515,1594.607199,2.43583692,1393.172197,2.355752818,889.7105621,2.094848324,1032.900697,0.913006954,3613.644042,0.157947969,OOOOOO,,,
72.42925954,695,1739.432555,2.075783238,837.0657459,2.657415686,501.1607464,2.541716854,648.4330999,0.008562258,1039.161204,-0.934391037,3473.044417,-1.104556696,OOOOOO,,,
72.53124189,696,721.3361758,0.9165099,367.1619238,-1.905862118,694.9597446,-1.572528597,875.9925561,-1.978060023,1394.653992,-1.506988827,3238.643162,-1.194914979,OOOOOO,,,
72.63421583,697,1070.681675,-0.933194462,383.0653587,0.176682793,279.1654881,0.961841359,276.6249733,-0.781362229,643.115526,-0.105324788,2124.426014,0.030148471,OOOOOO,,,
72.7321682,698,1070.681675,-1.875672258,383.0653587,0.805001324,279.1654881,0.333522828,276.6249733,-0.201375893,643.115526,-0.39092412,2124.426014,-0.300545492,OOOOOO,,,
72.82658339,699,1187.997036,0.691145269,670.7108321,0.598139618,578.4201336,0.691775373,869.1920774,0.666912096,1319.965134,1.047679735,3551.12547,1.045762948,XXXXXX,,,
72.93315983,700,1323.760389,0.050285052,663.1673677,0.268619663,664.4770826,0.589905132,810.3767708,0.714941809,1418.198287,0.959223361,3834.816368,1.086167649,XXXXXX,,,
73.03515148,701,1158.677817,-0.494432626,689.4169024,0.476409526,555.5619658,0.308878552,810.8099405,0.746812986,1464.437353,1.358689393,3849.737243,1.342179061,XXXXXX,,,
73.13813257,702,898.3761592,-1.643017179,555.1865908,-0.763305236,605.076611,-0.071303122,703.642664,0.4596893,1467.207721,1.076660159,4233.599167,1.348404585,XXXXXX,,,
