LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,AvgAlpha,AvgBeta,AvgGamma,PrevAlpha1,PrevBeta1,PrevGamma1,PrevAlpha2,PrevBeta2,PrevGamma2,PrevAlpha3,PrevBeta3,PrevGamma3,PrevAlpha4,PrevBeta4,PrevGamma4,PrevAlpha5,PrevBeta5,PrevGamma5,focus
157.2919275,2.301088626,474.1260865,-1.743300375,331.1076587,0.849746062,227.4500073,-0.137648558,209.1994048,-0.700906019,169.9598713,-0.26418219,315.709007,279.278833,189.5796381,326.069345,293.5961832,177.684391,341.2977223,291.4807012,190.8182121,372.3305078,295.5516582,184.440845,415.8659164,212.0605917,185.0042139,627.6306412,205.5077183,197.5272727,0
158.9624397,1.406738838,453.8763267,-1.269302947,355.375779,-1.38512985,236.5603297,-0.273442029,199.6021806,-0.973945563,168.7585768,-0.657388236,306.4193832,295.9680544,184.1803787,315.709007,279.278833,189.5796381,326.069345,293.5961832,177.684391,341.2977223,291.4807012,190.8182121,372.3305078,295.5516582,184.440845,415.8659164,212.0605917,185.0042139,0
587.9443474,0.538792903,339.5606504,-0.487529892,287.5800756,0.980526335,247.1045085,0.121643539,220.0627224,-0.178396206,185.8435541,-0.341827379,463.7524989,267.342292,202.9531382,306.4193832,295.9680544,184.1803787,315.709007,279.278833,189.5796381,326.069345,293.5961832,177.684391,341.2977223,291.4807012,190.8182121,372.3305078,295.5516582,184.440845,0
569.7619504,-1.404467456,434.9655721,-1.33957937,417.6886434,-1.855550111,300.4097256,-0.429011608,241.0469581,-0.490796139,211.3443118,-0.467162561,502.3637612,359.0491845,226.195635,463.7524989,267.342292,202.9531382,306.4193832,295.9680544,184.1803787,315.709007,279.278833,189.5796381,326.069345,293.5961832,177.684391,341.2977223,291.4807012,190.8182121,0
278.8019859,1.853228764,277.0522902,-0.656878464,318.1994237,-0.349246977,256.6927257,0.269060019,229.8946632,-0.238115987,179.6726069,-0.733143375,277.9271381,287.4460747,204.7836351,502.3637612,359.0491845,226.195635,463.7524989,267.342292,202.9531382,306.4193832,295.9680544,184.1803787,315.709007,279.278833,189.5796381,326.069345,293.5961832,177.684391,0
499.7720416,1.671755295,292.891846,-0.40771906,288.3938736,0.336406548,264.5694443,0.724904663,215.3694276,-0.244607909,172.5969352,-0.341102728,396.3319438,276.4816589,193.9831814,277.9271381,287.4460747,204.7836351,502.3637612,359.0491845,226.195635,463.7524989,267.342292,202.9531382,306.4193832,295.9680544,184.1803787,315.709007,279.278833,189.5796381,0
203.4240716,-0.623666769,450.839298,0.547835146,272.3312985,0.779691461,288.4358703,1.257614128,202.840661,-0.010653633,186.0466147,0.136303456,327.1316848,280.3835844,194.4436378,396.3319438,276.4816589,193.9831814,277.9271381,287.4460747,204.7836351,502.3637612,359.0491845,226.195635,463.7524989,267.342292,202.9531382,306.4193832,295.9680544,184.1803787,0
260.2955353,2.457462521,401.6580289,-0.798573589,285.8491504,-0.775500614,162.8059687,-0.177573207,167.1361448,0.266297958,167.1348841,0.056340991,330.9767821,224.3275595,167.1355144,327.1316848,280.3835844,194.4436378,396.3319438,276.4816589,193.9831814,277.9271381,287.4460747,204.7836351,502.3637612,359.0491845,226.195635,463.7524989,267.342292,202.9531382,0
380.2335014,1.177154286,429.0770341,1.825404884,281.9067052,0.016611445,162.0767766,1.018634701,157.037587,0.595625593,172.4259056,0.382512336,404.6552677,221.9917409,164.7317463,330.9767821,224.3275595,167.1355144,327.1316848,280.3835844,194.4436378,396.3319438,276.4816589,193.9831814,277.9271381,287.4460747,204.7836351,502.3637612,359.0491845,226.195635,0
350.3765155,-0.025236414,358.5622102,0.302157309,304.8682294,0.455862608,158.1626964,0.175048829,160.281579,0.14389927,173.569208,-0.032171484,354.4693629,231.5154629,166.9253935,404.6552677,221.9917409,164.7317463,330.9767821,224.3275595,167.1355144,327.1316848,280.3835844,194.4436378,396.3319438,276.4816589,193.9831814,277.9271381,287.4460747,204.7836351,0
409.5862804,-1.218414992,356.8168239,-0.940402519,285.873357,-0.084685374,162.1558804,-0.05124412,151.0875551,0.105236316,166.1948012,0.105240797,383.2015521,224.0146187,158.6411781,354.4693629,231.5154629,166.9253935,404.6552677,221.9917409,164.7317463,330.9767821,224.3275595,167.1355144,327.1316848,280.3835844,194.4436378,396.3319438,276.4816589,193.9831814,0
406.6162328,1.089356028,375.6414029,-0.302398313,261.0449364,-0.509478883,189.1224554,0.8880347,163.7033674,1.01099497,176.819531,0.370213714,391.1288179,225.0836959,170.2614492,383.2015521,224.0146187,158.6411781,354.4693629,231.5154629,166.9253935,404.6552677,221.9917409,164.7317463,330.9767821,224.3275595,167.1355144,327.1316848,280.3835844,194.4436378,0
411.435377,0.12260757,347.0830299,0.351761341,278.4150694,-0.209315319,198.9441984,0.153894189,135.7931597,0.251761177,178.199562,-0.014358857,379.2592035,238.6796339,156.9963608,391.1288179,225.0836959,170.2614492,383.2015521,224.0146187,158.6411781,354.4693629,231.5154629,166.9253935,404.6552677,221.9917409,164.7317463,330.9767821,224.3275595,167.1355144,0
439.7932271,-0.78981734,330.4259441,1.003775373,274.4138561,0.364993915,196.1908262,-0.162864642,146.2472563,0.041189594,184.5607359,0.077957538,385.1095856,235.3023412,165.4039961,379.2592035,238.6796339,156.9963608,391.1288179,225.0836959,170.2614492,383.2015521,224.0146187,158.6411781,354.4693629,231.5154629,166.9253935,404.6552677,221.9917409,164.7317463,0
350.6732473,-0.782483948,356.7144008,0.377524616,331.7739995,-0.246050606,177.7340845,-0.377193244,123.7153584,0.002735532,125.3564628,-0.09431273,353.6938241,254.754042,124.5359106,385.1095856,235.3023412,165.4039961,379.2592035,238.6796339,156.9963608,391.1288179,225.0836959,170.2614492,383.2015521,224.0146187,158.6411781,354.4693629,231.5154629,166.9253935,0
328.476818,-1.736396753,338.7222674,-1.141795772,340.2189822,0.410465221,181.6342534,0.139201338,122.5038635,0.264245747,126.7785456,0.235965105,333.5995427,260.9266178,124.6412046,353.6938241,254.754042,124.5359106,385.1095856,235.3023412,165.4039961,379.2592035,238.6796339,156.9963608,391.1288179,225.0836959,170.2614492,383.2015521,224.0146187,158.6411781,0
348.6809537,-1.095775188,423.2641063,-0.533910244,331.9995009,0.838631056,224.8644958,1.2087145,118.8696936,0.470738414,132.6373933,0.169912044,385.97253,278.4319983,125.7535434,333.5995427,260.9266178,124.6412046,353.6938241,254.754042,124.5359106,385.1095856,235.3023412,165.4039961,379.2592035,238.6796339,156.9963608,391.1288179,225.0836959,170.2614492,0
337.7315336,-1.889081028,402.5399606,0.187964854,354.7412348,0.145568594,210.0122107,-0.515655407,118.0189132,-0.880825817,130.8451299,-0.22009886,370.1357471,282.3767228,124.4320216,385.97253,278.4319983,125.7535434,333.5995427,260.9266178,124.6412046,353.6938241,254.754042,124.5359106,385.1095856,235.3023412,165.4039961,379.2592035,238.6796339,156.9963608,0
314.2922092,0.592308362,367.8009144,0.654721269,422.7530469,-0.535225291,208.2976366,0.083120709,107.5089905,-0.286496892,124.761884,-0.077605836,341.0465618,315.5253418,116.1354372,370.1357471,282.3767228,124.4320216,385.97253,278.4319983,125.7535434,333.5995427,260.9266178,124.6412046,353.6938241,254.754042,124.5359106,385.1095856,235.3023412,165.4039961,0
358.1859221,-0.468309722,221.1191951,-1.085356371,258.5076226,0.668191471,182.9568127,0.49587684,113.5719025,-0.925014034,148.1904439,-0.511480183,289.6525586,220.7322177,130.8811732,341.0465618,315.5253418,116.1354372,370.1357471,282.3767228,124.4320216,385.97253,278.4319983,125.7535434,333.5995427,260.9266178,124.6412046,353.6938241,254.754042,124.5359106,0
366.6413063,-1.414287429,238.1332977,-0.572403247,250.5625195,0.04450315,185.2202465,0.680979812,117.8839097,0.759260519,146.1915848,0.325028603,302.387302,217.891383,132.0377473,289.6525586,220.7322177,130.8811732,341.0465618,315.5253418,116.1354372,370.1357471,282.3767228,124.4320216,385.97253,278.4319983,125.7535434,333.5995427,260.9266178,124.6412046,0
359.4929616,0.840194851,225.9479481,0.125261819,240.683335,-0.554255506,198.4182753,0.790815089,132.3659933,0.965889464,150.6432369,0.641503259,292.7204549,219.5508051,141.5046151,302.387302,217.891383,132.0377473,289.6525586,220.7322177,130.8811732,341.0465618,315.5253418,116.1354372,370.1357471,282.3767228,124.4320216,385.97253,278.4319983,125.7535434,0
364.0168936,-0.271325741,225.1702115,0.873039581,238.3742727,-0.051581254,205.8105965,0.063406463,146.3344154,1.077685927,162.7905687,0.592902726,294.5935526,222.0924346,154.5624921,292.7204549,219.5508051,141.5046151,302.387302,217.891383,132.0377473,289.6525586,220.7322177,130.8811732,341.0465618,315.5253418,116.1354372,370.1357471,282.3767228,124.4320216,0
313.7971338,1.970495639,269.2798642,0.969528244,333.127567,1.218890751,220.3213234,0.390349889,186.7787754,0.215944093,179.2466691,-0.09378367,291.538499,276.7244452,183.0127222,294.5935526,222.0924346,154.5624921,292.7204549,219.5508051,141.5046151,302.387302,217.891383,132.0377473,289.6525586,220.7322177,130.8811732,341.0465618,315.5253418,116.1354372,0
310.2441555,1.429332366,250.4644769,1.180956134,286.3558352,-0.012429711,222.9276771,-0.078919911,211.2219044,0.047677978,190.8735048,-0.389536425,280.3543162,254.6417562,201.0477046,291.538499,276.7244452,183.0127222,294.5935526,222.0924346,154.5624921,292.7204549,219.5508051,141.5046151,302.387302,217.891383,132.0377473,289.6525586,220.7322177,130.8811732,0
297.4144337,0.634636858,254.0555418,-0.083185713,296.1992804,0.59029644,222.4245013,0.574681713,213.7810073,0.299089297,187.9959199,0.310673165,275.7349878,259.3118908,200.8884636,280.3543162,254.6417562,201.0477046,291.538499,276.7244452,183.0127222,294.5935526,222.0924346,154.5624921,292.7204549,219.5508051,141.5046151,302.387302,217.891383,132.0377473,0
288.0775295,-0.065865758,210.6823551,0.427571192,248.6596703,-0.1192104,222.9462744,0.674390213,200.1497577,0.535494767,173.4562812,-0.360437159,249.3799423,235.8029724,186.8030195,275.7349878,259.3118908,200.8884636,280.3543162,254.6417562,201.0477046,291.538499,276.7244452,183.0127222,294.5935526,222.0924346,154.5624921,292.7204549,219.5508051,141.5046151,0
311.9372174,-1.103159279,241.8416658,-1.015933475,267.8496016,0.320999644,214.071965,-0.209461895,206.7605418,0.7342171,163.3726975,0.287201609,276.8894416,240.9607833,185.0666196,249.3799423,235.8029724,186.8030195,275.7349878,259.3118908,200.8884636,280.3543162,254.6417562,201.0477046,291.538499,276.7244452,183.0127222,294.5935526,222.0924346,154.5624921,0
229.7284035,-1.852309184,322.7775389,1.221732312,265.0268937,1.44942844,188.9705412,-0.497030307,220.4073238,-0.546379818,177.3413496,-0.937992082,276.2529712,226.9987175,198.8743367,276.8894416,240.9607833,185.0666196,249.3799423,235.8029724,186.8030195,275.7349878,259.3118908,200.8884636,280.3543162,254.6417562,201.0477046,291.538499,276.7244452,183.0127222,0
772.8757774,2.754764279,424.5693756,2.529898185,249.5414316,-0.29679005,229.1387869,0.409784372,212.7356409,-0.259549131,168.471244,-0.11735654,598.7225765,239.3401092,190.6034424,276.2529712,226.9987175,198.8743367,276.8894416,240.9607833,185.0666196,249.3799423,235.8029724,186.8030195,275.7349878,259.3118908,200.8884636,280.3543162,254.6417562,201.0477046,0
505.208894,1.818482185,423.5907557,-1.671615239,321.1631569,-0.990203685,204.6257003,-0.106854326,188.4164536,0.420400398,162.3914445,-0.118690739,464.3998248,262.8944286,175.403949,598.7225765,239.3401092,190.6034424,276.2529712,226.9987175,198.8743367,276.8894416,240.9607833,185.0666196,249.3799423,235.8029724,186.8030195,275.7349878,259.3118908,200.8884636,0
563.2313791,0.989168083,423.4708283,-0.039747579,261.1794337,0.993883129,214.5752118,-0.754738212,203.7402986,0.304184617,187.2274919,0.199900137,493.3511037,237.8773228,195.4838952,464.3998248,262.8944286,175.403949,598.7225765,239.3401092,190.6034424,276.2529712,226.9987175,198.8743367,276.8894416,240.9607833,185.0666196,249.3799423,235.8029724,186.8030195,0
614.5508849,-0.008967298,443.8229627,-0.370898393,230.5499579,-0.817330006,231.6632394,-1.521153517,196.2220375,0.86815808,198.851391,0.83227385,529.1869238,231.1065986,197.5367143,493.3511037,237.8773228,195.4838952,464.3998248,262.8944286,175.403949,598.7225765,239.3401092,190.6034424,276.2529712,226.9987175,198.8743367,276.8894416,240.9607833,185.0666196,0
574.8988619,-0.938349762,416.4202235,-0.753770016,229.8770058,-1.399137618,218.4743147,-0.528290677,186.3800258,0.591585234,190.8632008,0.073489459,495.6595427,224.1756603,188.6216133,529.1869238,231.1065986,197.5367143,493.3511037,237.8773228,195.4838952,464.3998248,262.8944286,175.403949,598.7225765,239.3401092,190.6034424,276.2529712,226.9987175,198.8743367,0
604.8170565,1.331635677,466.5200324,1.813127912,211.4023517,-1.378615077,223.4951197,0.482711219,238.6222544,0.950591328,215.027618,0.598418823,535.6685444,217.4487357,226.8249362,495.6595427,224.1756603,188.6216133,529.1869238,231.1065986,197.5367143,493.3511037,237.8773228,195.4838952,464.3998248,262.8944286,175.403949,598.7225765,239.3401092,190.6034424,0
619.4801082,0.348094482,436.4804841,0.262296421,272.558405,2.425421405,227.5322077,-0.242203798,209.6432042,-0.447198943,200.1101798,-1.03610362,527.9802962,250.0453063,204.876692,535.6685444,217.4487357,226.8249362,495.6595427,224.1756603,188.6216133,529.1869238,231.1065986,197.5367143,493.3511037,237.8773228,195.4838952,464.3998248,262.8944286,175.403949,0
635.9142266,-0.723417206,405.2892251,0.970728173,311.5455852,-1.304389499,243.5456599,-0.126081358,224.3066521,-0.297331012,228.5363075,0.004136979,520.6017258,277.5456226,226.4214798,527.9802962,250.0453063,204.876692,535.6685444,217.4487357,226.8249362,495.6595427,224.1756603,188.6216133,529.1869238,231.1065986,197.5367143,493.3511037,237.8773228,195.4838952,0
526.7478776,-1.520434053,509.6140707,1.44789004,333.9272758,0.812036602,277.7138863,-0.565676456,246.2467761,0.777786015,236.9273502,0.466567751,518.1809741,305.8205811,241.5870631,520.6017258,277.5456226,226.4214798,527.9802962,250.0453063,204.876692,535.6685444,217.4487357,226.8249362,495.6595427,224.1756603,188.6216133,529.1869238,231.1065986,197.5367143,0
765.2723592,-2.389955386,341.6828882,2.332867879,314.2394501,0.140413448,304.2350584,-0.585743281,225.9189018,0.314769281,217.590905,-0.008339763,553.4776237,309.2372542,221.7549034,518.1809741,305.8205811,241.5870631,520.6017258,277.5456226,226.4214798,527.9802962,250.0453063,204.876692,535.6685444,217.4487357,226.8249362,495.6595427,224.1756603,188.6216133,0
375.5666822,0.221216684,257.0687181,0.363006,296.6033286,-0.409888745,274.5334952,0.433993502,256.9675397,-0.348470912,240.6478574,-0.177802918,316.3177001,285.5684119,248.8076986,553.4776237,309.2372542,221.7549034,518.1809741,305.8205811,241.5870631,520.6017258,277.5456226,226.4214798,527.9802962,250.0453063,204.876692,535.6685444,217.4487357,226.8249362,0
481.7097862,-0.848062256,234.3122706,-0.140612351,322.1303642,0.591844896,281.3913887,0.643393456,250.4575213,-0.689824526,255.4608064,-0.229099503,358.0110284,301.7608765,252.9591638,316.3177001,285.5684119,248.8076986,553.4776237,309.2372542,221.7549034,518.1809741,305.8205811,241.5870631,520.6017258,277.5456226,226.4214798,527.9802962,250.0453063,204.876692,0
485.3145986,1.773633622,211.7593272,0.857345905,333.3526078,0.03467388,264.4071977,-0.532783541,244.1508168,0.143306385,255.2928417,0.431319487,348.5369629,298.8799027,249.7218292,358.0110284,301.7608765,252.9591638,316.3177001,285.5684119,248.8076986,553.4776237,309.2372542,221.7549034,518.1809741,305.8205811,241.5870631,520.6017258,277.5456226,226.4214798,0
449.3119595,0.533669564,197.484841,-0.971994024,319.7382537,-0.737521509,269.886016,-0.757574801,240.9599381,-0.278424745,241.608314,0.130064946,323.3984002,294.8121348,241.284126,348.5369629,298.8799027,249.7218292,358.0110284,301.7608765,252.9591638,316.3177001,285.5684119,248.8076986,553.4776237,309.2372542,221.7549034,518.1809741,305.8205811,241.5870631,0
598.528074,2.100499841,278.9029486,0.647483554,306.1125065,-0.42799712,287.7558936,0.053898702,242.8180778,0.002280377,235.4078717,0.149360978,438.7155113,296.9342,239.1129747,323.3984002,294.8121348,241.284126,348.5369629,298.8799027,249.7218292,358.0110284,301.7608765,252.9591638,316.3177001,285.5684119,248.8076986,553.4776237,309.2372542,221.7549034,0
424.0740401,0.433869792,258.0180742,-2.108247261,345.3135852,-0.951433942,257.5920368,-0.160774855,235.8798241,0.119512946,239.2826884,0.0741615,341.0460571,301.452811,237.5812563,438.7155113,296.9342,239.1129747,323.3984002,294.8121348,241.284126,348.5369629,298.8799027,249.7218292,358.0110284,301.7608765,252.9591638,316.3177001,285.5684119,248.8076986,0
456.3258305,-0.523709989,365.6172217,-1.596771448,270.1273862,1.096125508,273.637934,0.310452028,233.6017346,0.407018669,218.1048617,0.174396459,410.9715261,271.8826601,225.8532982,341.0460571,301.452811,237.5812563,438.7155113,296.9342,239.1129747,323.3984002,294.8121348,241.284126,348.5369629,298.8799027,249.7218292,358.0110284,301.7608765,252.9591638,0
411.4189009,-1.42009806,343.6284307,-0.975378451,232.7721817,0.390636202,259.2842953,-0.915620593,232.2432557,0.268225994,203.8948785,0.277012042,377.5236658,246.0282385,218.0690671,410.9715261,271.8826601,225.8532982,341.0460571,301.452811,237.5812563,438.7155113,296.9342,239.1129747,323.3984002,294.8121348,241.284126,348.5369629,298.8799027,249.7218292,0
403.2630163,0.730432071,293.3633504,-0.17923713,244.3643921,0.313170879,221.8342976,0.080586479,228.3129934,-0.495130015,193.9414183,-0.163235542,348.3131833,233.0993448,211.1272059,377.5236658,246.0282385,218.0690671,410.9715261,271.8826601,225.8532982,341.0460571,301.452811,237.5812563,438.7155113,296.9342,239.1129747,323.3984002,294.8121348,241.284126,0
419.2206231,-0.260996234,302.5797577,-1.689692332,235.8037133,-0.26295219,243.461248,0.511804775,198.2476854,-0.200609829,170.4772955,-0.069962858,360.9001904,239.6324806,184.3624905,348.3131833,233.0993448,211.1272059,377.5236658,246.0282385,218.0690671,410.9715261,271.8826601,225.8532982,341.0460571,301.452811,237.5812563,438.7155113,296.9342,239.1129747,0
492.9863383,-0.767658718,431.0831534,1.512417735,358.9897207,-0.867891441,228.2496723,-0.035753501,216.6596175,-0.207813907,189.0892773,0.192010094,462.0347459,293.6196965,202.8744474,360.9001904,239.6324806,184.3624905,348.3131833,233.0993448,211.1272059,377.5236658,246.0282385,218.0690671,410.9715261,271.8826601,225.8532982,341.0460571,301.452811,237.5812563,0
582.0116475,-1.749602672,373.7822622,0.434013771,382.3412674,-0.370446337,222.990239,0.089716128,212.3561574,-0.251247958,189.5613714,-0.152220742,477.8969548,302.6657532,200.9587644,462.0347459,293.6196965,202.8744474,360.9001904,239.6324806,184.3624905,348.3131833,233.0993448,211.1272059,377.5236658,246.0282385,218.0690671,410.9715261,271.8826601,225.8532982,0
503.3485133,-2.176708408,315.7518407,0.744642854,394.0529147,-1.005539,230.9213154,-0.705551241,200.0950931,0.273933873,189.3508435,0.070110951,409.550177,312.487115,194.7229683,477.8969548,302.6657532,200.9587644,462.0347459,293.6196965,202.8744474,360.9001904,239.6324806,184.3624905,348.3131833,233.0993448,211.1272059,377.5236658,246.0282385,218.0690671,0
549.6753811,-0.202833518,319.9427778,1.372284495,337.050428,-0.389894686,221.525002,0.503211524,206.0070522,0.581591204,200.4376584,0.279106606,434.8090794,279.287715,203.2223553,409.550177,312.487115,194.7229683,477.8969548,302.6657532,200.9587644,462.0347459,293.6196965,202.8744474,360.9001904,239.6324806,184.3624905,348.3131833,233.0993448,211.1272059,0
301.2665512,-0.923120019,377.8563813,-0.479509373,323.5081303,0.330378175,206.5807012,-0.55603106,197.9895635,-0.316511975,198.1342948,-0.256960974,339.5614662,265.0444157,198.0619291,434.8090794,279.287715,203.2223553,409.550177,312.487115,194.7229683,477.8969548,302.6657532,200.9587644,462.0347459,293.6196965,202.8744474,360.9001904,239.6324806,184.3624905,0
321.9894163,0.838431529,397.3770349,0.160518561,330.095593,0.901319187,203.2037765,-1.272714825,203.0186511,-0.633341065,207.7779072,-0.569440828,359.6832256,266.6496848,205.3982791,339.5614662,265.0444157,198.0619291,434.8090794,279.287715,203.2223553,409.550177,312.487115,194.7229683,477.8969548,302.6657532,200.9587644,462.0347459,293.6196965,202.8744474,0
353.5734704,-0.280809946,402.6825492,0.831921847,349.7826044,0.516524054,197.0126196,0.799407877,195.8427326,0.65557335,196.3208192,0.445289596,378.1280098,273.397612,196.0817759,359.6832256,266.6496848,205.3982791,339.5614662,265.0444157,198.0619291,434.8090794,279.287715,203.2223553,409.550177,312.487115,194.7229683,477.8969548,302.6657532,200.9587644,0
469.0673644,-1.740447713,430.9979684,-0.753376765,408.2529232,-0.081603331,205.9249251,-1.010352367,208.1619209,-0.26595568,189.0519192,-0.272435586,450.0326664,307.0889241,198.60692,378.1280098,273.397612,196.0817759,359.6832256,266.6496848,205.3982791,339.5614662,265.0444157,198.0619291,434.8090794,279.287715,203.2223553,409.550177,312.487115,194.7229683,0
456.3816569,-4.26E-05,344.7838452,-0.110512073,409.3238711,0.496927356,183.7198465,-0.959622373,199.5773371,1.306241524,187.2814855,0.983154556,400.582751,296.5218588,193.4294113,450.0326664,307.0889241,198.60692,378.1280098,273.397612,196.0817759,359.6832256,266.6496848,205.3982791,339.5614662,265.0444157,198.0619291,434.8090794,279.287715,203.2223553,0
469.4645496,2.099472389,304.3187687,0.657832483,399.251322,-0.342603817,188.5347901,0.489884579,183.1744464,1.027594896,167.0646985,0.515885371,386.8916591,293.8930561,175.1195724,400.582751,296.5218588,193.4294113,450.0326664,307.0889241,198.60692,378.1280098,273.397612,196.0817759,359.6832256,266.6496848,205.3982791,339.5614662,265.0444157,198.0619291,0
453.674727,-1.587921966,160.7935304,-0.300588904,269.383453,0.492565087,175.4483891,-0.284644976,164.1880586,0.611014738,141.5776188,0.590270751,307.2341287,222.415921,152.8828387,386.8916591,293.8930561,175.1195724,400.582751,296.5218588,193.4294113,450.0326664,307.0889241,198.60692,378.1280098,273.397612,196.0817759,359.6832256,266.6496848,205.3982791,0
447.5103475,0.558625068,155.4392519,-1.921971792,271.4083398,-0.098890178,171.7649871,0.15627593,185.53044,0.076334618,156.9421495,-0.131817271,301.4747997,221.5866634,171.2362948,307.2341287,222.415921,152.8828387,386.8916591,293.8930561,175.1195724,400.582751,296.5218588,193.4294113,450.0326664,307.0889241,198.60692,378.1280098,273.397612,196.0817759,0
455.9265257,-0.232491723,249.101846,-1.168231961,290.3158759,0.421984072,231.1966739,1.552934089,209.1842265,-0.803714149,184.8872627,-0.373591531,352.5141859,260.7562749,197.0357446,301.4747997,221.5866634,171.2362948,307.2341287,222.415921,152.8828387,386.8916591,293.8930561,175.1195724,400.582751,296.5218588,193.4294113,450.0326664,307.0889241,198.60692,0
410.4745958,1.829718224,355.95539,-0.241760319,277.7070985,-0.334859932,198.2064343,0.799503384,199.9979178,0.193323708,164.3609464,-0.402614969,383.2149929,237.9567664,182.1794321,352.5141859,260.7562749,197.0357446,301.4747997,221.5866634,171.2362948,307.2341287,222.415921,152.8828387,386.8916591,293.8930561,175.1195724,400.582751,296.5218588,193.4294113,0
308.9583867,1.026452886,344.3446077,0.139192403,307.1521668,0.09140371,212.6837669,0.409155697,182.1609328,0.167332735,145.4784445,0.12231826,326.6514972,259.9179668,163.8196887,383.2149929,237.9567664,182.1794321,352.5141859,260.7562749,197.0357446,301.4747997,221.5866634,171.2362948,307.2341287,222.415921,152.8828387,386.8916591,293.8930561,175.1195724,0
585.5959139,1.773232621,280.8172937,0.441387428,365.0501007,0.576798353,212.6302662,0.141098835,182.6522895,0.006633148,164.9985713,0.189166926,433.2066038,288.8401835,173.8254304,326.6514972,259.9179668,163.8196887,383.2149929,237.9567664,182.1794321,352.5141859,260.7562749,197.0357446,301.4747997,221.5866634,171.2362948,307.2341287,222.415921,152.8828387,0
477.8668319,0.475659362,309.8098424,-0.98254853,346.2295348,-0.436238692,207.3834207,-0.33915505,208.0296223,-1.300828549,176.7743472,-0.448448375,393.8383372,276.8064778,192.4019848,433.2066038,288.8401835,173.8254304,326.6514972,259.9179668,163.8196887,383.2149929,237.9567664,182.1794321,352.5141859,260.7562749,197.0357446,301.4747997,221.5866634,171.2362948,0
505.4702002,0.025809708,282.1735412,1.381046033,253.5647602,-0.907484829,196.9350234,0.250048639,198.8214171,0.104840742,177.2416777,0.325853027,393.8218707,225.2498918,188.0315474,393.8383372,276.8064778,192.4019848,433.2066038,288.8401835,173.8254304,326.6514972,259.9179668,163.8196887,383.2149929,237.9567664,182.1794321,352.5141859,260.7562749,197.0357446,0
626.0865177,-1.04663039,279.5659118,-1.658833972,261.3553806,-1.29658161,269.153321,-0.433994894,211.3969975,0.41516228,179.4915874,0.090792016,452.8262147,265.2543508,195.4442924,393.8218707,225.2498918,188.0315474,393.8383372,276.8064778,192.4019848,433.2066038,288.8401835,173.8254304,326.6514972,259.9179668,163.8196887,383.2149929,237.9567664,182.1794321,0
682.8979346,1.112079509,322.9881629,-0.965928031,230.4883763,0.45528444,269.9218359,-1.131800292,200.5448846,-0.431237202,187.2088486,-0.140746613,502.9430487,250.2051061,193.8768666,452.8262147,265.2543508,195.4442924,393.8218707,225.2498918,188.0315474,393.8383372,276.8064778,192.4019848,433.2066038,288.8401835,173.8254304,326.6514972,259.9179668,163.8196887,0
712.799259,0.156685683,439.2951399,-2.189633162,255.072511,0.361176302,243.2009116,0.009443125,220.7925919,1.134722952,188.4003503,0.968569839,576.0471995,249.1367113,204.5964711,502.9430487,250.2051061,193.8768666,452.8262147,265.2543508,195.4442924,393.8218707,225.2498918,188.0315474,393.8383372,276.8064778,192.4019848,433.2066038,288.8401835,173.8254304,0
715.1195111,-0.819359466,296.9350341,-1.720711486,297.5408547,-0.391253618,255.3715448,-0.394844276,194.8241004,0.792140005,160.0377786,0.612811541,506.0272726,276.4561998,177.4309395,576.0471995,249.1367113,204.5964711,502.9430487,250.2051061,193.8768666,452.8262147,265.2543508,195.4442924,393.8218707,225.2498918,188.0315474,393.8383372,276.8064778,192.4019848,0
705.8674655,1.244098577,197.5907014,0.026636358,218.9125927,0.453882548,245.1154462,-0.152340932,188.1135089,0.166355196,147.3573294,-0.563977636,451.7290835,232.0140194,167.7354192,506.0272726,276.4561998,177.4309395,576.0471995,249.1367113,204.5964711,502.9430487,250.2051061,193.8768666,452.8262147,265.2543508,195.4442924,393.8218707,225.2498918,188.0315474,0
722.0833916,0.323845808,235.9420873,-1.297205732,255.5192061,-0.351482861,240.9036701,-0.045073793,184.3294705,0.014303712,142.8853628,-0.186943079,479.0127395,248.2114381,163.6074167,451.7290835,232.0140194,167.7354192,506.0272726,276.4561998,177.4309395,576.0471995,249.1367113,204.5964711,502.9430487,250.2051061,193.8768666,452.8262147,265.2543508,195.4442924,0
800.2606518,-0.597076534,336.2567327,-0.787443056,283.3731655,-0.680076751,228.3122642,0.548007197,184.9788229,-0.270318491,150.7252308,-0.640128399,568.2586922,255.8427149,167.8520268,479.0127395,248.2114381,163.6074167,451.7290835,232.0140194,167.7354192,506.0272726,276.4561998,177.4309395,576.0471995,249.1367113,204.5964711,502.9430487,250.2051061,193.8768666,0
625.9716159,1.062237053,203.6217036,-0.036656428,249.3603936,-0.285909293,233.2196306,-1.101812761,187.9422567,0.02026919,157.9366728,-0.286828075,414.7966598,241.2900121,172.9394647,568.2586922,255.8427149,167.8520268,479.0127395,248.2114381,163.6074167,451.7290835,232.0140194,167.7354192,506.0272726,276.4561998,177.4309395,576.0471995,249.1367113,204.5964711,0
