LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,AvgAlpha,AvgBeta,AvgGamma,PrevAlpha1,PrevBeta1,PrevGamma1,PrevAlpha2,PrevBeta2,PrevGamma2,PrevAlpha3,PrevBeta3,PrevGamma3,PrevAlpha4,PrevBeta4,PrevGamma4,PrevAlpha5,PrevBeta5,PrevGamma5,eyesC
447.475197,0.163620657,201.8383489,0.555684116,262.8116328,-0.54462151,360.9842527,0.578937865,259.0143523,-0.293029119,279.2978478,0.04530288,324.656773,311.8979428,269.1561,310.5432352,346.6761921,290.5674955,316.0803316,336.1702432,233.5014427,352.736076,333.4073332,227.0615803,341.947309,325.7574826,247.8539376,356.0307443,313.1553402,245.300207,0
250.5466205,0.483884441,278.5180917,1.856007296,273.3516391,-0.37954547,340.4862042,-0.866268189,316.2040932,0.092668645,307.8431784,0.086014014,264.5323561,306.9189216,312.0236358,324.656773,311.8979428,269.1561,310.5432352,346.6761921,290.5674955,316.0803316,336.1702432,233.5014427,352.736076,333.4073332,227.0615803,341.947309,325.7574826,247.8539376,0
256.9747198,0.860554071,486.9117935,2.603006294,259.8590101,-0.08754725,348.2785697,0.666946381,346.0589381,-0.712827956,321.2557818,-0.607164883,371.9432566,304.0687899,333.6573599,264.5323561,306.9189216,312.0236358,324.656773,311.8979428,269.1561,310.5432352,346.6761921,290.5674955,316.0803316,336.1702432,233.5014427,352.736076,333.4073332,227.0615803,0
195.597235,-0.440868953,508.5263484,-0.936548348,249.2454615,0.662512649,316.7747547,-0.307986504,349.6426832,-0.122967438,313.4523153,0.109120722,352.0617917,283.0101081,331.5474993,371.9432566,304.0687899,333.6573599,264.5323561,306.9189216,312.0236358,324.656773,311.8979428,269.1561,310.5432352,346.6761921,290.5674955,316.0803316,336.1702432,233.5014427,0
317.6732152,-1.919790282,588.4199292,-0.208673771,260.6430132,-0.788966447,293.1635117,0.707360726,358.2143129,0.135265003,321.9449747,0.388541735,453.0465722,276.9032625,340.0796438,352.0617917,283.0101081,331.5474993,371.9432566,304.0687899,333.6573599,264.5323561,306.9189216,312.0236358,324.656773,311.8979428,269.1561,310.5432352,346.6761921,290.5674955,0
453.6177343,-0.018359298,568.5187463,0.262359471,225.5268738,-0.067912769,291.9634675,-0.071525734,366.6558085,-0.649114906,326.9660023,-0.431264692,511.0682403,258.7451706,346.8109054,453.0465722,276.9032625,340.0796438,352.0617917,283.0101081,331.5474993,371.9432566,304.0687899,333.6573599,264.5323561,306.9189216,312.0236358,324.656773,311.8979428,269.1561,0
302.9571917,-0.658607574,606.9800896,0.827178834,280.9636287,0.588647751,293.2114937,-0.233188352,351.3989897,-0.347169269,321.040781,-0.415955686,454.9686407,287.0875612,336.2198853,511.0682403,258.7451706,346.8109054,453.0465722,276.9032625,340.0796438,352.0617917,283.0101081,331.5474993,371.9432566,304.0687899,333.6573599,264.5323561,306.9189216,312.0236358,0
240.1320661,-1.378958826,567.0541741,1.398111981,320.3742059,0.854183785,279.6073709,-0.408680435,360.6695062,-0.206454101,319.1693613,-0.139850364,403.5931201,299.9907884,339.9194337,454.9686407,287.0875612,336.2198853,511.0682403,258.7451706,346.8109054,453.0465722,276.9032625,340.0796438,352.0617917,283.0101081,331.5474993,371.9432566,304.0687899,333.6573599,0
216.8948259,0.916205687,573.6782887,1.916458604,280.6965256,1.154546986,282.7728513,-0.112945887,346.8011399,-0.469510744,314.8131666,-0.49800482,395.2865573,281.7346884,330.8071532,403.5931201,299.9907884,339.9194337,454.9686407,287.0875612,336.2198853,511.0682403,258.7451706,346.8109054,453.0465722,276.9032625,340.0796438,352.0617917,283.0101081,331.5474993,0
226.4930547,0.091730363,552.7684637,-1.552522714,278.5376258,-0.816315811,267.7090565,0.96449647,307.6212129,-0.936924988,295.320713,-1.044354598,389.6307592,273.1233412,301.470963,395.2865573,281.7346884,330.8071532,403.5931201,299.9907884,339.9194337,454.9686407,287.0875612,336.2198853,511.0682403,258.7451706,346.8109054,453.0465722,276.9032625,340.0796438,0
210.9367635,-0.801078182,562.1857379,-0.955166137,272.7672162,0.694232566,283.5437493,0.628893469,328.9735907,-0.657280597,319.3825377,-0.515568898,386.5612507,278.1554828,324.1780642,389.6307592,273.1233412,301.470963,395.2865573,281.7346884,330.8071532,403.5931201,299.9907884,339.9194337,454.9686407,287.0875612,336.2198853,511.0682403,258.7451706,346.8109054,0
199.664004,1.228503282,553.157707,-0.319840775,266.7326248,1.511167032,283.7812055,0.836095259,258.7565564,-0.275563129,289.2004694,-0.194703514,376.4108555,275.2569151,273.9785129,386.5612507,278.1554828,324.1780642,389.6307592,273.1233412,301.470963,395.2865573,281.7346884,330.8071532,403.5931201,299.9907884,339.9194337,454.9686407,287.0875612,336.2198853,0
321.9707537,-0.521447988,484.5508281,0.35216538,239.5142801,1.101214689,292.3251706,-0.11197151,311.5758275,0.067940625,307.1395801,-0.144584267,403.2607909,265.9197254,309.3577038,376.4108555,275.2569151,273.9785129,386.5612507,278.1554828,324.1780642,389.6307592,273.1233412,301.470963,395.2865573,281.7346884,330.8071532,403.5931201,299.9907884,339.9194337,0
441.2762015,-0.99865481,422.0050901,-0.851610368,270.151208,-0.678520539,281.53854,-0.135583837,263.6414243,0.125306517,294.7719352,0.128258588,431.6406458,275.844874,279.2066797,403.2607909,265.9197254,309.3577038,376.4108555,275.2569151,273.9785129,386.5612507,278.1554828,324.1780642,389.6307592,273.1233412,301.470963,395.2865573,281.7346884,330.8071532,0
520.4651293,-2.036050278,426.4780573,-0.239855076,273.3535974,1.193105681,277.1770566,0.512493859,291.096777,1.307548586,288.8787251,0.869078381,473.4715933,275.265327,289.9877511,431.6406458,275.844874,279.2066797,403.2607909,265.9197254,309.3577038,376.4108555,275.2569151,273.9785129,386.5612507,278.1554828,324.1780642,389.6307592,273.1233412,301.470963,0
438.2919136,-0.07231489,297.7315651,-1.386651615,281.2553962,0.09554809,315.3353587,-0.419411781,334.0408322,0.833032974,300.8277425,0.811050926,368.0117394,298.2953774,317.4342874,473.4715933,275.265327,289.9877511,431.6406458,275.844874,279.2066797,403.2607909,265.9197254,309.3577038,376.4108555,275.2569151,273.9785129,386.5612507,278.1554828,324.1780642,0
514.6657197,-0.705369174,378.6950532,-1.505453068,339.2497153,-0.53926972,329.6190007,-0.81951379,323.2058862,-0.679275489,301.6160276,-0.359581913,446.6803865,334.434358,312.4109569,368.0117394,298.2953774,317.4342874,473.4715933,275.265327,289.9877511,431.6406458,275.844874,279.2066797,403.2607909,265.9197254,309.3577038,376.4108555,275.2569151,273.9785129,0
556.5952044,1.561786485,338.2792907,-1.084659022,340.5213751,0.11182704,329.7325485,-0.093715217,362.7844763,0.027166576,332.2662806,0.477865087,447.4372476,335.1269618,347.5253784,446.6803865,334.434358,312.4109569,368.0117394,298.2953774,317.4342874,473.4715933,275.265327,289.9877511,431.6406458,275.844874,279.2066797,403.2607909,265.9197254,309.3577038,0
583.5499421,0.665374728,294.19549,-0.551992581,363.8394511,-1.602280488,332.4519333,0.791668336,365.3099602,-0.215587717,343.4037166,0.134625207,438.8727161,348.1456922,354.3568384,447.4372476,335.1269618,347.5253784,446.6803865,334.434358,312.4109569,368.0117394,298.2953774,317.4342874,473.4715933,275.265327,289.9877511,431.6406458,275.844874,279.2066797,0
575.9727819,-0.222167423,304.9046121,1.82858769,385.4406111,-0.960828776,367.2660092,1.010276732,365.2600583,0.113575619,320.7152072,0.153221219,440.438697,376.3533102,342.9876328,438.8727161,348.1456922,354.3568384,447.4372476,335.1269618,347.5253784,446.6803865,334.434358,312.4109569,368.0117394,298.2953774,317.4342874,473.4715933,275.265327,289.9877511,0
589.3864711,-1.101878839,275.3980041,-1.121273795,376.6967628,0.863230083,329.5008651,0.632386465,383.0395037,0.318571251,327.8017558,-0.089204976,432.3922376,353.0988139,355.4206297,440.438697,376.3533102,342.9876328,438.8727161,348.1456922,354.3568384,447.4372476,335.1269618,347.5253784,446.6803865,334.434358,312.4109569,368.0117394,298.2953774,317.4342874,0
567.7199789,1.172731863,346.9729137,-0.319584803,347.4759732,0.18180434,304.360817,0.259268004,388.5709238,0.511357481,341.2831151,0.469337808,457.3464463,325.9183951,364.9270194,432.3922376,353.0988139,355.4206297,440.438697,376.3533102,342.9876328,438.8727161,348.1456922,354.3568384,447.4372476,335.1269618,347.5253784,446.6803865,334.434358,312.4109569,0
562.5877184,0.312244196,339.8821103,0.252431594,361.2024096,-0.404358157,328.5740843,0.860463839,446.8724022,-0.351376526,360.6344376,-0.286907405,451.2349144,344.8882469,403.7534199,457.3464463,325.9183951,364.9270194,432.3922376,353.0988139,355.4206297,440.438697,376.3533102,342.9876328,438.8727161,348.1456922,354.3568384,447.4372476,335.1269618,347.5253784,0
1145.857995,-0.365472959,833.7300697,0.988136149,556.6028098,-1.386631175,331.4406124,0.337635601,455.5719471,0.524399526,359.043759,0.023712566,989.7940324,444.0217111,407.3078531,451.2349144,344.8882469,403.7534199,457.3464463,325.9183951,364.9270194,432.3922376,353.0988139,355.4206297,440.438697,376.3533102,342.9876328,438.8727161,348.1456922,354.3568384,0
1130.032803,1.463744712,647.0738723,-2.788948686,424.3943942,0.207710479,303.0415708,0.210100632,474.0538346,0.172509485,380.6458712,-0.025565047,888.5533374,363.7179825,427.3498529,989.7940324,444.0217111,407.3078531,451.2349144,344.8882469,403.7534199,457.3464463,325.9183951,364.9270194,432.3922376,353.0988139,355.4206297,440.438697,376.3533102,342.9876328,0
1215.261931,0.468158641,603.2271807,-0.062914871,371.293071,-0.394514428,341.9128412,-0.250290552,442.8239201,-0.502914169,347.7245639,-0.267397763,909.2445558,356.6029561,395.274242,888.5533374,363.7179825,427.3498529,989.7940324,444.0217111,407.3078531,451.2349144,344.8882469,403.7534199,457.3464463,325.9183951,364.9270194,432.3922376,353.0988139,355.4206297,0
1278.898745,-0.404505077,487.7165173,0.526475633,432.6024441,-0.112882416,348.7047769,-0.993464871,430.3436999,-0.204957758,333.3918254,-0.281003012,883.307631,390.6536105,381.8677626,909.2445558,356.6029561,395.274242,888.5533374,363.7179825,427.3498529,989.7940324,444.0217111,407.3078531,451.2349144,344.8882469,403.7534199,457.3464463,325.9183951,364.9270194,0
1275.684172,-1.331944465,518.3481643,1.189629391,385.8734683,0.697811618,307.1545144,0.134787498,354.8964373,-0.378557766,295.269406,-0.010693806,897.0161681,346.5139913,325.0829216,883.307631,390.6536105,381.8677626,909.2445558,356.6029561,395.274242,888.5533374,363.7179825,427.3498529,989.7940324,444.0217111,407.3078531,451.2349144,344.8882469,403.7534199,0
1249.225564,0.887189034,525.8087319,-0.282040018,396.9426503,-1.241221533,306.9581458,-0.563107534,374.0466962,0.055043335,328.1614376,0.065468829,887.5171478,351.9503981,351.1040669,897.0161681,346.5139913,325.0829216,883.307631,390.6536105,381.8677626,909.2445558,356.6029561,395.274242,888.5533374,363.7179825,427.3498529,989.7940324,444.0217111,407.3078531,0
1118.630104,-0.168478553,751.9911321,-0.176912808,403.1030368,-0.013117866,357.7079115,-0.454278547,440.6855659,-0.645908555,350.0381515,-0.605011315,935.3106181,380.4054742,395.3618587,887.5171478,351.9503981,351.1040669,897.0161681,346.5139913,325.0829216,883.307631,390.6536105,381.8677626,909.2445558,356.6029561,395.274242,888.5533374,363.7179825,427.3498529,0
1058.921962,-1.059092391,765.134963,-0.100415282,359.4152003,0.507724746,307.4062002,-0.398519542,380.9513444,0.220294587,321.7012629,0.219232768,912.0284623,333.4107003,351.3263036,935.3106181,380.4054742,395.3618587,887.5171478,351.9503981,351.1040669,897.0161681,346.5139913,325.0829216,883.307631,390.6536105,381.8677626,909.2445558,356.6029561,395.274242,0
876.7256369,1.019855879,806.4034772,2.076192205,350.0642572,-0.16832689,331.3499497,-0.485047101,370.9127887,0.57358791,304.2830884,0.54128787,841.5645571,340.7071035,337.5979386,912.0284623,333.4107003,351.3263036,935.3106181,380.4054742,395.3618587,887.5171478,351.9503981,351.1040669,897.0161681,346.5139913,325.0829216,883.307631,390.6536105,381.8677626,0
854.9303879,0.097493957,768.0988006,0.672111483,387.0773258,0.390065436,328.0341728,0.520360317,368.5561027,0.615072386,347.9322218,1.183157664,811.5145942,357.5557493,358.2441622,841.5645571,340.7071035,337.5979386,912.0284623,333.4107003,351.3263036,935.3106181,380.4054742,395.3618587,887.5171478,351.9503981,351.1040669,897.0161681,346.5139913,325.0829216,0
746.8554559,-0.69818464,625.7818125,1.368681563,467.2200123,0.067074794,339.9321248,-0.14091242,378.5692273,-0.219845019,371.2658791,0.281821583,686.3186342,403.5760686,374.9175532,811.5145942,357.5557493,358.2441622,841.5645571,340.7071035,337.5979386,912.0284623,333.4107003,351.3263036,935.3106181,380.4054742,395.3618587,887.5171478,351.9503981,351.1040669,0
821.6964306,1.093650637,649.935483,0.217829907,465.429976,-0.495518656,356.5449405,-1.130390452,400.1026115,-0.459245851,394.2081678,-0.755181972,735.8159568,410.9874583,397.1553897,686.3186342,403.5760686,374.9175532,811.5145942,357.5557493,358.2441622,841.5645571,340.7071035,337.5979386,912.0284623,333.4107003,351.3263036,935.3106181,380.4054742,395.3618587,0
828.5712247,0.207706676,607.0975094,0.792781868,472.8420249,0.206913416,333.275193,0.430287896,355.7891666,0.295548153,362.2529596,-0.003468784,717.834367,403.058609,359.0210631,735.8159568,410.9874583,397.1553897,686.3186342,403.5760686,374.9175532,811.5145942,357.5557493,358.2441622,841.5645571,340.7071035,337.5979386,912.0284623,333.4107003,351.3263036,0
866.011444,-0.674425511,589.4265086,1.322858585,459.5703494,-0.486322374,348.5117079,0.439774181,360.3278654,0.049329442,379.0918197,0.252944963,727.7189763,404.0410286,369.7098425,717.834367,403.058609,359.0210631,735.8159568,410.9874583,397.1553897,686.3186342,403.5760686,374.9175532,811.5145942,357.5557493,358.2441622,841.5645571,340.7071035,337.5979386,0
829.0991947,-1.712254461,609.1182528,2.029781009,479.3472246,1.412446703,407.2269604,-0.030738831,412.0557041,-0.341649358,419.0859026,-0.324346659,719.1087237,443.2870925,415.5708034,727.7189763,404.0410286,369.7098425,717.834367,403.058609,359.0210631,735.8159568,410.9874583,397.1553897,686.3186342,403.5760686,374.9175532,811.5145942,357.5557493,358.2441622,0
739.2303273,0.475312077,553.3690233,2.665999714,498.4864003,-0.290823154,401.3385634,-0.974725467,328.7793762,0.440032131,368.9226632,0.135919793,646.2996753,449.9124819,348.8510197,719.1087237,443.2870925,415.5708034,727.7189763,404.0410286,369.7098425,717.834367,403.058609,359.0210631,735.8159568,410.9874583,397.1553897,686.3186342,403.5760686,374.9175532,0
595.8434537,2.30245419,366.393015,2.217995678,610.153116,0.284307457,391.6265471,0.556873716,335.7079098,1.138070372,374.715545,0.650246844,481.1182344,500.8898315,355.2117274,646.2996753,449.9124819,348.8510197,719.1087237,443.2870925,415.5708034,727.7189763,404.0410286,369.7098425,717.834367,403.058609,359.0210631,735.8159568,410.9874583,397.1553897,0
391.5414548,1.46816103,236.3319401,0.312033615,562.9719224,-0.393394461,371.9597169,-0.369403296,304.8279137,0.005420557,374.6362799,-0.081884009,313.9366974,467.4658197,339.7320968,481.1182344,500.8898315,355.2117274,646.2996753,449.9124819,348.8510197,719.1087237,443.2870925,415.5708034,727.7189763,404.0410286,369.7098425,717.834367,403.058609,359.0210631,0
331.380789,0.268013398,238.0895908,0.291719955,588.6647782,1.399288236,379.0893072,0.303373555,322.0299043,-0.256443718,374.7224063,-0.118987078,284.7351899,483.8770427,348.3761553,313.9366974,467.4658197,339.7320968,481.1182344,500.8898315,355.2117274,646.2996753,449.9124819,348.8510197,719.1087237,443.2870925,415.5708034,727.7189763,404.0410286,369.7098425,0
346.482596,0.588433491,326.9677679,1.847933394,542.883029,-0.710773942,363.5971586,0.104950651,321.5746246,0.456977946,361.3455671,0.59721492,336.725182,453.2400938,341.4600959,284.7351899,483.8770427,348.3761553,313.9366974,467.4658197,339.7320968,481.1182344,500.8898315,355.2117274,646.2996753,449.9124819,348.8510197,719.1087237,443.2870925,415.5708034,0
335.807266,-0.278117421,317.9794486,-0.83407556,466.1754544,0.291997816,380.1655339,0.344812734,361.8158664,-0.868585722,352.6871772,-0.639062635,326.8933573,423.1704941,357.2515218,336.725182,453.2400938,341.4600959,284.7351899,483.8770427,348.3761553,313.9366974,467.4658197,339.7320968,481.1182344,500.8898315,355.2117274,646.2996753,449.9124819,348.8510197,0
400.8877006,-0.788946343,314.3300535,0.546841766,442.1100676,-0.527257547,393.3520225,0.437401848,395.0396029,-0.003456492,329.4100146,-0.230233493,357.608877,417.7310451,362.2248088,326.8933573,423.1704941,357.2515218,336.725182,453.2400938,341.4600959,284.7351899,483.8770427,348.3761553,313.9366974,467.4658197,339.7320968,481.1182344,500.8898315,355.2117274,0
402.2516692,1.240128077,260.085118,2.105073626,402.5973116,0.060033895,379.5627318,-0.290962485,381.9057352,-0.464829588,331.6748675,0.20694765,331.1683936,391.0800217,356.7903014,357.608877,417.7310451,362.2248088,326.8933573,423.1704941,357.2515218,336.725182,453.2400938,341.4600959,284.7351899,483.8770427,348.3761553,313.9366974,467.4658197,339.7320968,0
441.0530813,0.185027897,268.3123963,-0.765513045,401.8476428,-0.574688295,381.901838,0.705793122,393.8860894,-0.785372305,340.8048808,-0.310195456,354.6827388,391.8747404,367.3454851,331.1683936,391.0800217,356.7903014,357.608877,417.7310451,362.2248088,326.8933573,423.1704941,357.2515218,336.725182,453.2400938,341.4600959,284.7351899,483.8770427,348.3761553,0
450.1803266,-0.753765713,295.2243679,-0.207859128,348.2560878,0.143530153,271.2356823,0.997618618,401.9464342,-0.013928187,373.8985088,0.282664374,372.7023472,309.7458851,387.9224715,354.6827388,391.8747404,367.3454851,331.1683936,391.0800217,356.7903014,357.608877,417.7310451,362.2248088,326.8933573,423.1704941,357.2515218,336.725182,453.2400938,341.4600959,0
523.3340723,-1.508037751,339.0587724,0.586986722,292.9838165,-0.912852939,238.5454915,0.668202356,422.9540595,-0.802829829,374.0409001,-0.629361573,431.1964223,265.764654,398.4974798,372.7023472,309.7458851,387.9224715,354.6827388,391.8747404,367.3454851,331.1683936,391.0800217,356.7903014,357.608877,417.7310451,362.2248088,326.8933573,423.1704941,357.2515218,0
498.6254191,-2.595255587,302.0417774,1.342406588,325.2843164,0.538189916,243.7782472,-0.172712739,352.1881746,1.002970271,339.174343,0.196170219,400.3335982,284.5312818,345.6812588,431.1964223,265.764654,398.4974798,372.7023472,309.7458851,387.9224715,354.6827388,391.8747404,367.3454851,331.1683936,391.0800217,356.7903014,357.608877,417.7310451,362.2248088,0
633.679127,2.944384171,297.4214031,-0.356250969,371.5640919,-1.248773422,237.2690659,0.355233947,455.4805802,0.301600504,377.2930079,-0.127648592,465.5502651,304.4165789,416.386794,400.3335982,284.5312818,345.6812588,431.1964223,265.764654,398.4974798,372.7023472,309.7458851,387.9224715,354.6827388,391.8747404,367.3454851,331.1683936,391.0800217,356.7903014,0
481.0453679,2.386620445,398.5839671,-1.832049815,332.0660716,0.236140083,287.4821916,-0.156236326,422.6362369,0.4726367,366.2954641,0.023972995,439.8146675,309.7741316,394.4658505,465.5502651,304.4165789,416.386794,400.3335982,284.5312818,345.6812588,431.1964223,265.764654,398.4974798,372.7023472,309.7458851,387.9224715,354.6827388,391.8747404,367.3454851,0
366.9780012,1.72177999,452.4851872,-1.185266634,406.4336108,-0.511511867,340.023192,-0.049789996,465.671808,0.76013272,392.3447328,0.223720596,409.7315942,373.2284014,429.0082704,439.8146675,309.7741316,394.4658505,465.5502651,304.4165789,416.386794,400.3335982,284.5312818,345.6812588,431.1964223,265.764654,398.4974798,372.7023472,309.7458851,387.9224715,0
359.2160242,0.738813224,455.1298168,-0.480397279,286.772034,0.193385594,338.9714724,0.209234538,416.6161018,0.123014186,366.8598196,-0.285973373,407.1729205,312.8717532,391.7379607,409.7315942,373.2284014,429.0082704,439.8146675,309.7741316,394.4658505,465.5502651,304.4165789,416.386794,400.3335982,284.5312818,345.6812588,431.1964223,265.764654,398.4974798,0
380.4962467,0.034832089,444.6999746,0.095337835,301.6317619,-0.107659135,330.4101388,0.203542428,402.847421,0.42081734,361.2570801,-0.365046155,412.5981107,316.0209503,382.0522505,407.1729205,312.8717532,391.7379607,409.7315942,373.2284014,429.0082704,439.8146675,309.7741316,394.4658505,465.5502651,304.4165789,416.386794,400.3335982,284.5312818,345.6812588,0
324.2615011,1.735133056,425.961414,-1.121128054,351.6001554,0.400047857,319.3148868,0.18979721,405.2790217,0.115482974,378.0885658,0.267587521,375.1114575,335.4575211,391.6837937,412.5981107,316.0209503,382.0522505,407.1729205,312.8717532,391.7379607,409.7315942,373.2284014,429.0082704,439.8146675,309.7741316,394.4658505,465.5502651,304.4165789,416.386794,0
368.9782241,0.869094211,432.3096546,-0.36508311,381.7636197,1.057063372,333.7560889,-0.204623118,418.2097403,0.969076976,380.8168884,0.628344146,400.6439394,357.7598543,399.5133144,375.1114575,335.4575211,391.6837937,412.5981107,316.0209503,382.0522505,407.1729205,312.8717532,391.7379607,409.7315942,373.2284014,429.0082704,439.8146675,309.7741316,394.4658505,0
349.8976646,-0.230401423,448.7572822,0.335551091,386.342594,-0.888529255,332.4475266,0.018560925,357.5899511,0.114392484,351.1618467,-0.430571859,399.3274734,359.3950603,354.3758989,400.6439394,357.7598543,399.5133144,375.1114575,335.4575211,391.6837937,412.5981107,316.0209503,382.0522505,407.1729205,312.8717532,391.7379607,409.7315942,373.2284014,429.0082704,0
299.7773766,-1.394082235,526.9903095,1.014780481,353.4388215,-0.368120205,316.2506089,0.423658379,367.4512588,0.31283299,374.180688,-0.1057758,413.383843,334.8447152,370.8159734,399.3274734,359.3950603,354.3758989,400.6439394,357.7598543,399.5133144,375.1114575,335.4575211,391.6837937,412.5981107,316.0209503,382.0522505,407.1729205,312.8717532,391.7379607,0
203.7082153,0.192775821,542.927896,-0.739251348,388.2710719,1.585228487,316.6181024,0.279466126,351.2481163,1.204431403,362.5351553,0.257929145,373.3180556,352.4445871,356.8916358,413.383843,334.8447152,370.8159734,399.3274734,359.3950603,354.3758989,400.6439394,357.7598543,399.5133144,375.1114575,335.4575211,391.6837937,412.5981107,316.0209503,382.0522505,0
151.6901817,1.000236682,366.3941678,-2.001894741,308.5072337,-0.309997051,322.6865968,-0.234563881,311.1042453,-0.718651889,311.2553678,-0.410232243,259.0421747,315.5969153,311.1798065,373.3180556,352.4445871,356.8916358,413.383843,334.8447152,370.8159734,399.3274734,359.3950603,354.3758989,400.6439394,357.7598543,399.5133144,375.1114575,335.4575211,391.6837937,0
122.2189925,-0.672802501,418.3976523,-1.300175813,315.9189222,0.278256002,330.8032781,-0.689949031,274.1258931,1.505314998,308.7740159,0.924984838,270.3083224,323.3611002,291.4499545,259.0421747,315.5969153,311.1798065,373.3180556,352.4445871,356.8916358,413.383843,334.8447152,370.8159734,399.3274734,359.3950603,354.3758989,400.6439394,357.7598543,399.5133144,0
401.5448803,0.857722571,616.8857637,-0.728846424,420.4551906,-0.80376843,464.1249445,-0.686328157,508.5987208,0.418902989,541.5026016,-0.537737176,509.215322,442.2900675,525.0506612,270.3083224,323.3611002,291.4499545,259.0421747,315.5969153,311.1798065,373.3180556,352.4445871,356.8916358,413.383843,334.8447152,370.8159734,399.3274734,359.3950603,354.3758989,0
493.9643807,-0.046146314,498.7379963,0.083136942,452.5761788,-0.066327967,460.2676926,-0.717845201,510.3017782,0.278824944,543.5238144,0.080802674,496.3511885,456.4219357,526.9127963,509.215322,442.2900675,525.0506612,270.3083224,323.3611002,291.4499545,259.0421747,315.5969153,311.1798065,373.3180556,352.4445871,356.8916358,413.383843,334.8447152,370.8159734,0
496.6342606,-1.262998141,545.2657291,0.364596028,449.7005778,0.744670311,439.7092948,0.379318244,500.5624069,0.050269937,590.5084245,0.040065051,520.9499948,444.7049363,545.5354157,496.3511885,456.4219357,526.9127963,509.215322,442.2900675,525.0506612,270.3083224,323.3611002,291.4499545,259.0421747,315.5969153,311.1798065,373.3180556,352.4445871,356.8916358,0
620.3458818,-0.159079533,476.5692243,0.52671586,528.3263273,0.997491685,589.2704979,0.694102857,539.4166745,-0.328411121,624.7467447,0.062640644,548.4575531,558.7984126,582.0817096,520.9499948,444.7049363,545.5354157,496.3511885,456.4219357,526.9127963,509.215322,442.2900675,525.0506612,270.3083224,323.3611002,291.4499545,259.0421747,315.5969153,311.1798065,0
762.1141835,-0.855477199,482.3758061,1.046741912,517.4578857,-0.92254312,579.7220381,0.478174061,643.5747323,-0.193311607,671.6879098,0.070267706,622.2449948,548.5899619,657.6313211,548.4575531,558.7984126,582.0817096,520.9499948,444.7049363,545.5354157,496.3511885,456.4219357,526.9127963,509.215322,442.2900675,525.0506612,270.3083224,323.3611002,291.4499545,0
670.8429345,-1.635041611,541.3852519,-0.521048598,533.7515948,-0.54287079,629.8443623,0.377786415,702.1143773,0.204883003,720.6986076,0.373954576,606.1140932,581.7979786,711.4064925,622.2449948,548.5899619,657.6313211,548.4575531,558.7984126,582.0817096,520.9499948,444.7049363,545.5354157,496.3511885,456.4219357,526.9127963,509.215322,442.2900675,525.0506612,0
682.9148708,0.637776872,448.1056301,0.442308792,723.2604285,1.201717307,631.2987334,-0.024241627,701.1920647,-0.007011477,721.0034674,-0.585453293,565.5102505,677.2795809,711.0977661,606.1140932,581.7979786,711.4064925,622.2449948,548.5899619,657.6313211,548.4575531,558.7984126,582.0817096,520.9499948,444.7049363,545.5354157,496.3511885,456.4219357,526.9127963,0
615.414882,-0.261419428,405.196912,-0.948218885,724.2515043,0.546628722,597.1646847,-0.734064226,746.8853899,-1.328589847,742.0667919,-0.876514126,510.305897,660.7080945,744.4760909,565.5102505,677.2795809,711.0977661,606.1140932,581.7979786,711.4064925,622.2449948,548.5899619,657.6313211,548.4575531,558.7984126,582.0817096,520.9499948,444.7049363,545.5354157,0
542.2364597,-1.277009379,467.4181439,0.381696587,722.7751658,-0.100006226,593.5941852,-0.160914376,696.4278774,0.291388713,691.298613,-0.016088028,504.8273018,658.1846755,693.8632452,510.305897,660.7080945,744.4760909,565.5102505,677.2795809,711.0977661,606.1140932,581.7979786,711.4064925,622.2449948,548.5899619,657.6313211,548.4575531,558.7984126,582.0817096,0
533.9673672,0.521936459,640.9764634,-0.994529191,696.2739951,-0.726830855,587.3844878,0.032274241,697.7070504,0.460156621,703.4814545,-0.023486962,587.4719153,641.8292414,700.5942524,504.8273018,658.1846755,693.8632452,510.305897,660.7080945,744.4760909,565.5102505,677.2795809,711.0977661,606.1140932,581.7979786,711.4064925,622.2449948,548.5899619,657.6313211,0
1200.848242,-2.985865204,1304.139794,-1.937769925,617.2408427,0.494246601,613.3291528,0.464936714,636.1438026,0.827381042,648.9202407,0.326143289,1252.494018,615.2849978,642.5320217,587.4719153,641.8292414,700.5942524,504.8273018,658.1846755,693.8632452,510.305897,660.7080945,744.4760909,565.5102505,677.2795809,711.0977661,606.1140932,581.7979786,711.4064925,0
1323.234785,1.989416657,1054.952647,0.618495607,755.3760076,0.072786521,661.668719,-0.876235422,655.4323491,0.810668323,616.2215676,-0.234623958,1189.093716,708.5223633,635.8269583,1252.494018,615.2849978,642.5320217,587.4719153,641.8292414,700.5942524,504.8273018,658.1846755,693.8632452,510.305897,660.7080945,744.4760909,565.5102505,677.2795809,711.0977661,0
1339.87177,1.118987382,1041.75488,1.236660124,778.9738575,-0.592728269,669.3087318,-1.350522346,639.2674524,0.698233361,557.68968,0.475774394,1190.813325,724.1412946,598.4785662,1189.093716,708.5223633,635.8269583,1252.494018,615.2849978,642.5320217,587.4719153,641.8292414,700.5942524,504.8273018,658.1846755,693.8632452,510.305897,660.7080945,744.4760909,0
