LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,AvgAlpha,AvgBeta,AvgGamma,PrevAlpha1,PrevBeta1,PrevGamma1,PrevAlpha2,PrevBeta2,PrevGamma2,PrevAlpha3,PrevBeta3,PrevGamma3,PrevAlpha4,PrevBeta4,PrevGamma4,PrevAlpha5,PrevBeta5,PrevGamma5,focus
741.1557782,-0.315445948,603.1884601,2.312278734,819.8426706,1.048088466,647.6888749,-0.062679085,839.1909167,-0.150008372,820.0044643,-0.381549816,672.1721192,733.7657728,829.5976905,801.0689762,804.4527126,843.067199,1061.131567,769.2185401,830.8806933,1075.008396,725.4833878,828.880648,1123.388016,771.1705919,889.9474308,1056.464454,739.7988263,900.6014126,1
1372.838333,-1.90627056,496.6947138,0.199722587,824.9228275,-0.477626045,799.3057933,0.459195846,677.2119249,0.249963142,634.3999982,0.367625316,934.7665236,812.1143104,655.8059616,672.1721192,733.7657728,829.5976905,801.0689762,804.4527126,843.067199,1061.131567,769.2185401,830.8806933,1075.008396,725.4833878,828.880648,1123.388016,771.1705919,889.9474308,1
997.2196329,0.105321368,579.0606794,1.301934112,1005.307772,-2.234449982,892.6251831,0.667142836,743.4598837,0.438207758,650.1047421,0.671294378,788.1401561,948.9664774,696.7823129,934.7665236,812.1143104,655.8059616,672.1721192,733.7657728,829.5976905,801.0689762,804.4527126,843.067199,1061.131567,769.2185401,830.8806933,1075.008396,725.4833878,828.880648,1
911.4136169,-0.587025669,317.9854838,1.816169859,647.3619346,0.930232839,893.7846358,-0.401642762,721.4720731,-0.008556241,615.2234909,-0.034952913,614.6995504,770.5732852,668.347782,788.1401561,948.9664774,696.7823129,934.7665236,812.1143104,655.8059616,672.1721192,733.7657728,829.5976905,801.0689762,804.4527126,843.067199,1061.131567,769.2185401,830.8806933,1
1182.588516,-1.592212546,406.6533777,-2.093707458,655.6377647,-0.738744579,880.6299103,-0.306863989,704.4185391,-0.250846683,604.2823546,-0.007612396,794.6209466,768.1338375,654.3504469,614.6995504,770.5732852,668.347782,788.1401561,948.9664774,696.7823129,934.7665236,812.1143104,655.8059616,672.1721192,733.7657728,829.5976905,801.0689762,804.4527126,843.067199,1
1214.772549,-2.112607605,687.0065411,-0.591195806,785.4695125,0.798749465,877.7170919,0.447574136,756.8357035,0.456455778,671.5972994,0.712106629,950.8895452,831.5933022,714.2165015,794.6209466,768.1338375,654.3504469,614.6995504,770.5732852,668.347782,788.1401561,948.9664774,696.7823129,934.7665236,812.1143104,655.8059616,672.1721192,733.7657728,829.5976905,1
839.2228423,-3.026439716,945.6632559,0.505358123,903.6912492,-0.333957166,872.4405642,-0.550427996,762.0453975,-0.30200596,676.4858882,0.007166102,892.4430491,888.0659067,719.2656429,950.8895452,831.5933022,714.2165015,794.6209466,768.1338375,654.3504469,614.6995504,770.5732852,668.347782,788.1401561,948.9664774,696.7823129,934.7665236,812.1143104,655.8059616,1
662.4731678,2.367528187,975.4104101,1.061663795,894.6296585,0.171526765,910.5362133,0.091963405,790.3078012,-0.545491846,695.0861239,-0.302489475,818.941789,902.5829359,742.6969626,892.4430491,888.0659067,719.2656429,950.8895452,831.5933022,714.2165015,794.6209466,768.1338375,654.3504469,614.6995504,770.5732852,668.347782,788.1401561,948.9664774,696.7823129,1
692.9328124,1.453577226,970.1014423,-0.390038336,941.8328317,-0.569679157,914.2337192,-0.290943069,847.5845064,0.092045859,715.6297316,0.100179218,831.5171274,928.0332755,781.607119,818.941789,902.5829359,742.6969626,892.4430491,888.0659067,719.2656429,950.8895452,831.5933022,714.2165015,794.6209466,768.1338375,654.3504469,614.6995504,770.5732852,668.347782,1
674.4246925,1.065403844,1105.021256,-0.48306468,860.7063211,-1.019086878,855.0376769,0.223412345,990.3428919,0.413432807,804.0887235,0.123504327,889.7229744,857.871999,897.2158077,831.5171274,928.0332755,781.607119,818.941789,902.5829359,742.6969626,892.4430491,888.0659067,719.2656429,950.8895452,831.5933022,714.2165015,794.6209466,768.1338375,654.3504469,1
691.3597676,0.264300046,1119.076206,-0.161962472,877.2622263,-0.240849658,805.514335,1.27489163,968.9609062,0.224446161,795.7809578,0.205831145,905.2179869,841.3882807,882.370932,889.7229744,857.871999,897.2158077,831.5171274,928.0332755,781.607119,818.941789,902.5829359,742.6969626,892.4430491,888.0659067,719.2656429,950.8895452,831.5933022,714.2165015,1
1109.674032,1.2783025,1374.537069,0.086224962,721.6718261,0.437194954,585.4416425,1.034279023,789.3358359,-0.187442304,765.0201765,-0.269810457,1242.105551,653.5567343,777.1780062,905.2179869,841.3882807,882.370932,889.7229744,857.871999,897.2158077,831.5171274,928.0332755,781.607119,818.941789,902.5829359,742.6969626,892.4430491,888.0659067,719.2656429,1
990.2326497,-0.064725839,1188.631944,0.599368578,793.1868541,0.257373373,495.5745392,-0.74565453,750.4767988,0.063856658,686.0867263,0.110854609,1089.432297,644.3806966,718.2817626,1242.105551,653.5567343,777.1780062,905.2179869,841.3882807,882.370932,889.7229744,857.871999,897.2158077,831.5171274,928.0332755,781.607119,818.941789,902.5829359,742.6969626,1
1050.765406,-1.277662552,1113.484514,-0.906164645,682.8013099,0.25764101,471.8795665,0.576903711,813.3918416,0.582059332,703.5398981,0.616929015,1082.12496,577.3404382,758.4658698,1089.432297,644.3806966,718.2817626,1242.105551,653.5567343,777.1780062,905.2179869,841.3882807,882.370932,889.7229744,857.871999,897.2158077,831.5171274,928.0332755,781.607119,1
1035.908423,0.968357707,1161.738431,-0.276519855,621.7196795,1.844620388,520.3275944,0.686605195,860.4610703,0.342354647,787.4403741,-0.288960907,1098.823427,571.023637,823.9507222,1082.12496,577.3404382,758.4658698,1089.432297,644.3806966,718.2817626,1242.105551,653.5567343,777.1780062,905.2179869,841.3882807,882.370932,889.7229744,857.871999,897.2158077,1
1010.293776,-0.089163719,1094.73179,0.7512223,538.4800518,-0.883961197,537.9786159,-0.157301433,930.1727691,-0.59049334,826.584404,-0.414117467,1052.512783,538.2293338,878.3785865,1098.823427,571.023637,823.9507222,1082.12496,577.3404382,758.4658698,1089.432297,644.3806966,718.2817626,1242.105551,653.5567343,777.1780062,905.2179869,841.3882807,882.370932,1
1008.80251,-0.754919211,799.1622998,2.315591112,575.1930038,-1.028055705,605.4065288,0.341836979,999.3751966,0.363036318,844.4074897,0.309818808,903.982405,590.2997663,921.8913431,1052.512783,538.2293338,878.3785865,1098.823427,571.023637,823.9507222,1082.12496,577.3404382,758.4658698,1089.432297,644.3806966,718.2817626,1242.105551,653.5567343,777.1780062,1
1200.791381,-1.972057827,642.5897498,-0.495872911,725.2515741,0.732548871,507.7087846,0.220069038,862.8898259,0.057365805,761.8579598,-0.228330162,921.6905656,616.4801794,812.3738928,903.982405,590.2997663,921.8913431,1052.512783,538.2293338,878.3785865,1098.823427,571.023637,823.9507222,1082.12496,577.3404382,758.4658698,1089.432297,644.3806966,718.2817626,1
1004.345493,0.533753403,600.162711,0.27467691,762.0625469,-0.190894604,493.4844908,-0.074245943,843.3350451,-0.068305843,753.948175,-0.489630244,802.2541022,627.7735189,798.64161,921.6905656,616.4801794,812.3738928,903.982405,590.2997663,921.8913431,1052.512783,538.2293338,878.3785865,1098.823427,571.023637,823.9507222,1082.12496,577.3404382,758.4658698,1
789.0350752,-0.296389956,910.1026161,0.950867943,740.7665,-0.425148282,528.8669483,-0.189517976,793.4766429,0.258894417,740.7715306,0.258980327,849.5688456,634.8167242,767.1240867,802.2541022,627.7735189,798.64161,921.6905656,616.4801794,812.3738928,903.982405,590.2997663,921.8913431,1052.512783,538.2293338,878.3785865,1098.823427,571.023637,823.9507222,1
947.7301043,1.762322295,946.7887057,1.696841323,745.8083877,0.237097792,614.6712494,-0.144784482,797.5109175,0.472484963,742.4950114,0.13866781,947.259405,680.2398186,770.0029644,849.5688456,634.8167242,767.1240867,802.2541022,627.7735189,798.64161,921.6905656,616.4801794,812.3738928,903.982405,590.2997663,921.8913431,1052.512783,538.2293338,878.3785865,1
477.536179,1.839526237,656.7086877,-0.174090463,892.3651413,0.325548643,612.6671963,0.00541267,860.3283205,-0.40430994,749.0401087,-0.334821361,567.1224333,752.5161688,804.6842146,947.259405,680.2398186,770.0029644,849.5688456,634.8167242,767.1240867,802.2541022,627.7735189,798.64161,921.6905656,616.4801794,812.3738928,903.982405,590.2997663,921.8913431,1
591.3774494,-1.621005693,718.9182491,-0.47781771,843.5065501,0.581081395,639.4370012,-0.213080449,761.4986145,-0.03053175,743.2906915,-0.096100614,655.1478492,741.4717757,752.394653,567.1224333,752.5161688,804.6842146,947.259405,680.2398186,770.0029644,849.5688456,634.8167242,767.1240867,802.2541022,627.7735189,798.64161,921.6905656,616.4801794,812.3738928,1
569.9510139,0.42748474,683.8112037,1.477226406,926.4486351,-0.065361944,574.8666684,0.166442563,837.2017634,0.129851235,845.1189088,0.435299336,626.8811088,750.6576517,841.1603361,655.1478492,741.4717757,752.394653,567.1224333,752.5161688,804.6842146,947.259405,680.2398186,770.0029644,849.5688456,634.8167242,767.1240867,802.2541022,627.7735189,798.64161,1
608.8039371,-0.62966229,680.3669162,0.721461046,1030.881122,-0.301542339,577.6192352,0.422174676,752.0542326,1.044470657,734.2343914,0.574800818,644.5854266,804.2501784,743.144312,626.8811088,750.6576517,841.1603361,655.1478492,741.4717757,752.394653,567.1224333,752.5161688,804.6842146,947.259405,680.2398186,770.0029644,849.5688456,634.8167242,767.1240867,1
665.8341356,-1.808702548,722.899955,-2.314800217,1049.717658,1.404048876,575.126833,1.280878655,721.4828203,0.21154621,671.0716019,0.487549768,694.3670453,812.4222452,696.2772111,644.5854266,804.2501784,743.144312,626.8811088,750.6576517,841.1603361,655.1478492,741.4717757,752.394653,567.1224333,752.5161688,804.6842146,947.259405,680.2398186,770.0029644,1
394.6158039,0.912534236,717.0728723,-0.388646127,1072.850641,1.918006412,654.8302037,0.288106119,768.0952499,-0.001446549,729.4112061,-0.205906327,555.8443381,863.8404222,748.753228,694.3670453,812.4222452,696.2772111,644.5854266,804.2501784,743.144312,626.8811088,750.6576517,841.1603361,655.1478492,741.4717757,752.394653,567.1224333,752.5161688,804.6842146,1
854.6025839,2.527747748,640.4581408,2.20888886,1470.064751,-1.499238072,705.2223414,-0.608467784,780.1614335,-0.236835743,819.4673812,-0.569458701,747.5303624,1087.643546,799.8144074,555.8443381,863.8404222,748.753228,694.3670453,812.4222452,696.2772111,644.5854266,804.2501784,743.144312,626.8811088,750.6576517,841.1603361,655.1478492,741.4717757,752.394653,1
1545.906635,1.312888606,1484.699064,0.916863139,1382.267168,-0.009611939,815.7003604,-0.794549639,800.1240176,-0.776428586,872.1881408,-0.826005833,1515.302849,1098.983764,836.1560792,747.5303624,1087.643546,799.8144074,555.8443381,863.8404222,748.753228,694.3670453,812.4222452,696.2772111,644.5854266,804.2501784,743.144312,626.8811088,750.6576517,841.1603361,1
1561.099901,0.231509412,1782.904058,-0.385091186,1097.40225,-0.567201581,729.2341245,-0.166265604,773.5528578,1.022380592,826.6108478,0.418361193,1672.00198,913.3181873,800.0818528,1515.302849,1098.983764,836.1560792,747.5303624,1087.643546,799.8144074,555.8443381,863.8404222,748.753228,694.3670453,812.4222452,696.2772111,644.5854266,804.2501784,743.144312,1
2013.648458,-0.914081653,1800.006536,-1.6412007,1042.31041,0.136593463,791.4458798,-0.004262192,621.5645375,1.353769239,803.446737,0.732003287,1906.827497,916.8781448,712.5056372,1672.00198,913.3181873,800.0818528,1515.302849,1098.983764,836.1560792,747.5303624,1087.643546,799.8144074,555.8443381,863.8404222,748.753228,694.3670453,812.4222452,696.2772111,1
1906.989328,-1.812387846,1731.131396,-1.052728638,1192.106085,-0.665786272,800.6093854,-0.823751189,629.4843789,-0.599287614,767.9827365,-0.659815937,1819.060362,996.3577352,698.7335577,1906.827497,916.8781448,712.5056372,1672.00198,913.3181873,800.0818528,1515.302849,1098.983764,836.1560792,747.5303624,1087.643546,799.8144074,555.8443381,863.8404222,748.753228,1
1797.963969,0.417148974,1595.967018,-0.44756406,1236.117941,-0.194432238,802.1587637,-0.428663627,793.1346566,0.819886879,774.0627364,0.340346325,1696.965494,1019.138353,783.5986965,1819.060362,996.3577352,698.7335577,1906.827497,916.8781448,712.5056372,1672.00198,913.3181873,800.0818528,1515.302849,1098.983764,836.1560792,747.5303624,1087.643546,799.8144074,1
1978.844395,-0.619728735,1562.990118,-1.624732443,1186.161242,0.492096583,850.1313792,-0.8176619,626.4630574,-0.773185665,714.3178738,-0.553437397,1770.917257,1018.14631,670.3904656,1696.965494,1019.138353,783.5986965,1819.060362,996.3577352,698.7335577,1906.827497,916.8781448,712.5056372,1672.00198,913.3181873,800.0818528,1515.302849,1098.983764,836.1560792,1
1762.336497,-1.665281813,1711.97492,-1.270552291,1326.612475,-0.410007515,963.1414846,0.296460192,676.1037541,0.178767281,748.9962858,0.518989234,1737.155709,1144.87698,712.5500199,1770.917257,1018.14631,670.3904656,1696.965494,1019.138353,783.5986965,1819.060362,996.3577352,698.7335577,1906.827497,916.8781448,712.5056372,1672.00198,913.3181873,800.0818528,1
1361.604045,0.629289435,1739.090885,1.313915741,1351.586813,-1.049154068,1023.936428,-0.596238985,699.3616494,-0.102317542,761.6766595,0.18531605,1550.347465,1187.761621,730.5191544,1737.155709,1144.87698,712.5500199,1770.917257,1018.14631,670.3904656,1696.965494,1019.138353,783.5986965,1819.060362,996.3577352,698.7335577,1906.827497,916.8781448,712.5056372,1
1582.082566,-0.229531301,1711.868887,2.057402107,1138.217782,0.653574922,897.2073261,0.092614367,808.4675834,-0.507118248,781.8920082,-0.079202502,1646.975726,1017.712554,795.1797958,1550.347465,1187.761621,730.5191544,1737.155709,1144.87698,712.5500199,1770.917257,1018.14631,670.3904656,1696.965494,1019.138353,783.5986965,1819.060362,996.3577352,698.7335577,1
1102.39619,1.683144655,1189.392422,2.453884471,1029.023036,-0.235667978,986.0304028,0.532808411,801.9001941,-1.128295945,750.1653128,-0.450042683,1145.894306,1007.526719,776.0327535,1646.975726,1017.712554,795.1797958,1550.347465,1187.761621,730.5191544,1737.155709,1144.87698,712.5500199,1770.917257,1018.14631,670.3904656,1696.965494,1019.138353,783.5986965,1
879.1202176,-1.004781893,857.8831329,-0.317458467,1102.475046,0.804176557,836.8104259,0.148737855,844.5769261,-0.683106557,788.1005367,-0.159826722,868.5016753,969.6427357,816.3387314,1145.894306,1007.526719,776.0327535,1646.975726,1017.712554,795.1797958,1550.347465,1187.761621,730.5191544,1737.155709,1144.87698,712.5500199,1770.917257,1018.14631,670.3904656,1
1028.259503,1.204692304,774.1710034,-1.750661976,1069.006171,0.149899273,799.8262847,-0.903488884,813.6366259,-0.322919202,746.8065749,0.257758047,901.2152533,934.4162278,780.2216004,868.5016753,969.6427357,816.3387314,1145.894306,1007.526719,776.0327535,1646.975726,1017.712554,795.1797958,1550.347465,1187.761621,730.5191544,1737.155709,1144.87698,712.5500199,1
1170.360593,0.539236764,537.9057872,-0.927080479,1131.858882,-0.472005106,781.1344161,0.253748613,799.3840503,-0.0688685,665.2033792,0.159698652,854.1331903,956.4966491,732.2937148,901.2152533,934.4162278,780.2216004,868.5016753,969.6427357,816.3387314,1145.894306,1007.526719,776.0327535,1646.975726,1017.712554,795.1797958,1550.347465,1187.761621,730.5191544,1
910.3080676,-0.058632373,399.8183933,-0.145001965,1013.594635,-1.15620312,790.9270501,0.334370118,785.2873824,-0.561758524,662.20247,0.167390388,655.0632305,902.2608428,723.7449262,854.1331903,956.4966491,732.2937148,901.2152533,934.4162278,780.2216004,868.5016753,969.6427357,816.3387314,1145.894306,1007.526719,776.0327535,1646.975726,1017.712554,795.1797958,1
815.6221365,1.003846363,636.2124325,-1.108969396,910.2629482,-0.638043495,720.157217,-0.482020382,834.4220404,-0.39585544,649.6671395,-0.503929417,725.9172845,815.2100826,742.04459,655.0632305,902.2608428,723.7449262,854.1331903,956.4966491,732.2937148,901.2152533,934.4162278,780.2216004,868.5016753,969.6427357,816.3387314,1145.894306,1007.526719,776.0327535,1
831.2268259,-0.118373639,562.5335837,1.543758392,1050.320208,2.390916876,715.5288883,0.145954469,825.0766558,0.012748467,706.2576437,-0.033113691,696.8802048,882.9245484,765.6671497,725.9172845,815.2100826,742.04459,655.0632305,902.2608428,723.7449262,854.1331903,956.4966491,732.2937148,901.2152533,934.4162278,780.2216004,868.5016753,969.6427357,816.3387314,1
639.9739471,1.583192697,635.2185038,1.28965292,438.580841,-0.965540407,661.1642302,0.176151522,774.9495759,0.458219861,683.6871081,-0.149297988,637.5962254,549.8725356,729.318342,696.8802048,882.9245484,765.6671497,725.9172845,815.2100826,742.04459,655.0632305,902.2608428,723.7449262,854.1331903,956.4966491,732.2937148,901.2152533,934.4162278,780.2216004,1
566.385034,1.42694964,549.1061154,0.461219061,571.9183722,-1.468640011,561.9316554,-0.733400122,792.6168541,0.208584113,743.7111709,0.516527862,557.7455747,566.9250138,768.1640125,637.5962254,549.8725356,729.318342,696.8802048,882.9245484,765.6671497,725.9172845,815.2100826,742.04459,655.0632305,902.2608428,723.7449262,854.1331903,956.4966491,732.2937148,1
611.0625435,0.493602245,694.5667351,-0.775131603,685.0630558,1.025559829,570.1234175,0.401998759,754.8263568,-0.167159496,744.2153847,0.041513467,652.8146393,627.5932366,749.5208707,557.7455747,566.9250138,768.1640125,637.5962254,549.8725356,729.318342,696.8802048,882.9245484,765.6671497,725.9172845,815.2100826,742.04459,655.0632305,902.2608428,723.7449262,1
585.6938404,-0.74171429,779.5825794,0.100108885,630.9825107,0.405002447,602.3636763,0.094140041,772.9957536,-0.486722951,752.1070831,-0.0176817,682.6382099,616.6730935,762.5514184,652.8146393,627.5932366,749.5208707,557.7455747,566.9250138,768.1640125,637.5962254,549.8725356,729.318342,696.8802048,882.9245484,765.6671497,725.9172845,815.2100826,742.04459,1
491.8144616,-0.962996295,717.6230569,0.399883699,659.3102301,-0.168031896,620.4783233,0.763368901,730.694658,-0.132980082,721.0210442,-0.240571745,604.7187593,639.8942767,725.8578511,682.6382099,616.6730935,762.5514184,652.8146393,627.5932366,749.5208707,557.7455747,566.9250138,768.1640125,637.5962254,549.8725356,729.318342,696.8802048,882.9245484,765.6671497,1
697.7531676,1.31825699,777.6176937,0.825949918,617.1397657,-0.839289451,504.7824964,-0.03701921,769.3243174,-0.034610365,744.7569187,0.125666541,737.6854307,560.961131,757.0406181,604.7187593,639.8942767,725.8578511,682.6382099,616.6730935,762.5514184,652.8146393,627.5932366,749.5208707,557.7455747,566.9250138,768.1640125,637.5962254,549.8725356,729.318342,1
587.591772,0.280179797,824.4587875,-0.613936086,597.1879697,-0.301166294,489.3372958,-0.029476801,769.0268855,0.206622857,781.6126085,0.382550353,706.0252798,543.2626327,775.319747,737.6854307,560.961131,757.0406181,604.7187593,639.8942767,725.8578511,682.6382099,616.6730935,762.5514184,652.8146393,627.5932366,749.5208707,557.7455747,566.9250138,768.1640125,1
563.1871111,-0.624139257,828.9787276,0.074510413,596.0252396,0.229909651,480.3016125,0.082776016,815.4932954,1.155215094,835.3800183,0.58904043,696.0829194,538.1634261,825.4366569,706.0252798,543.2626327,775.319747,737.6854307,560.961131,757.0406181,604.7187593,639.8942767,725.8578511,682.6382099,616.6730935,762.5514184,652.8146393,627.5932366,749.5208707,1
565.0728718,-1.628235641,986.4204429,0.742840951,585.0317153,0.589986756,516.3004018,0.237164604,873.1416317,0.183668054,871.2610219,-0.11855661,775.7466573,550.6660586,872.2013268,696.0829194,538.1634261,825.4366569,706.0252798,543.2626327,775.319747,737.6854307,560.961131,757.0406181,604.7187593,639.8942767,725.8578511,682.6382099,616.6730935,762.5514184,1
554.3084768,0.446599498,791.490758,1.396950757,744.49605,-0.336278238,567.9717312,-0.408164804,912.147816,-0.602449288,902.1109738,-0.318166099,672.8996174,656.2338906,907.1293949,775.7466573,550.6660586,872.2013268,696.0829194,538.1634261,825.4366569,706.0252798,543.2626327,775.319747,737.6854307,560.961131,757.0406181,604.7187593,639.8942767,725.8578511,1
599.6357896,-0.488963984,715.8835169,0.009890102,699.8214341,-0.036904723,579.0645261,0.504470866,934.9443374,0.449592131,915.8062675,-0.242022783,657.7596532,639.4429801,925.3753024,672.8996174,656.2338906,907.1293949,775.7466573,550.6660586,872.2013268,696.0829194,538.1634261,825.4366569,706.0252798,543.2626327,775.319747,737.6854307,560.961131,757.0406181,1
631.2898543,-1.456556624,643.5843629,-1.522558995,702.0200198,1.569906892,633.0161571,0.124548437,811.2576203,0.791462665,827.0981294,0.546993764,637.4371086,667.5180885,819.1778748,657.7596532,639.4429801,925.3753024,672.8996174,656.2338906,907.1293949,775.7466573,550.6660586,872.2013268,696.0829194,538.1634261,825.4366569,706.0252798,543.2626327,775.319747,1
678.3472734,-2.236134454,608.6738104,-0.762210929,623.6879589,0.918131651,616.5174121,0.854365425,778.2977112,0.792379075,790.364073,0.367246988,643.5105419,620.1026855,784.3308921,637.4371086,667.5180885,819.1778748,657.7596532,639.4429801,925.3753024,672.8996174,656.2338906,907.1293949,775.7466573,550.6660586,872.2013268,696.0829194,538.1634261,825.4366569,1
335.2530846,-0.522261658,804.4334828,1.679538348,604.1198912,-0.936765156,617.1067832,0.374089554,804.1813968,-0.068371248,798.6570893,-0.162819764,569.8432837,610.6133372,801.4192431,643.5105419,620.1026855,784.3308921,637.4371086,667.5180885,819.1778748,657.7596532,639.4429801,925.3753024,672.8996174,656.2338906,907.1293949,775.7466573,550.6660586,872.2013268,1
575.7385211,-1.133208016,784.7256142,0.915071701,694.1767703,-0.169210678,563.6099507,-0.326473785,752.5167532,0.833328943,770.162938,0.491184959,680.2320677,628.8933605,761.3398456,569.8432837,610.6133372,801.4192431,643.5105419,620.1026855,784.3308921,637.4371086,667.5180885,819.1778748,657.7596532,639.4429801,925.3753024,672.8996174,656.2338906,907.1293949,1
979.9783439,-2.100819888,909.5463022,-0.431726919,730.4932966,-0.659874153,682.4187741,0.098670055,777.3826112,0.451757014,828.2556436,0.064027193,944.7623231,706.4560354,802.8191274,680.2320677,628.8933605,761.3398456,569.8432837,610.6133372,801.4192431,643.5105419,620.1026855,784.3308921,637.4371086,667.5180885,819.1778748,657.7596532,639.4429801,925.3753024,1
754.9791349,0.029962704,799.2075855,0.243321084,754.4096319,1.356444255,712.7548697,-0.290209764,889.9161911,-1.270448011,840.8277023,-0.184737395,777.0933602,733.5822508,865.3719467,944.7623231,706.4560354,802.8191274,680.2320677,628.8933605,761.3398456,569.8432837,610.6133372,801.4192431,643.5105419,620.1026855,784.3308921,637.4371086,667.5180885,819.1778748,1
702.0228917,-0.923007522,753.5868231,-1.09168427,700.7957176,-0.674383349,716.1258206,0.33597514,761.6570451,0.227571962,743.7195106,0.296867364,727.8048574,708.4607691,752.6882779,777.0933602,733.5822508,865.3719467,944.7623231,706.4560354,802.8191274,680.2320677,628.8933605,761.3398456,569.8432837,610.6133372,801.4192431,643.5105419,620.1026855,784.3308921,1
718.6028803,1.053190687,776.1108077,-0.529608913,681.2667747,0.015787492,646.2423341,0.852762999,894.5587063,0.37845755,894.1013401,0.619693729,747.356844,663.7545544,894.3300232,727.8048574,708.4607691,752.6882779,777.0933602,733.5822508,865.3719467,944.7623231,706.4560354,802.8191274,680.2320677,628.8933605,761.3398456,569.8432837,610.6133372,801.4192431,1
778.1822441,0.336163167,868.5379296,-2.069089805,798.5391362,-0.721000338,702.1277479,-0.58512075,884.6042804,0.653725219,922.1252509,0.268953141,823.3600869,750.333442,903.3647657,747.356844,663.7545544,894.3300232,727.8048574,708.4607691,752.6882779,777.0933602,733.5822508,865.3719467,944.7623231,706.4560354,802.8191274,680.2320677,628.8933605,761.3398456,1
673.8530487,-0.829123449,913.8492507,-1.260572998,809.4229672,-0.071341847,700.8049086,0.514025132,931.1721185,0.357835218,948.3096927,0.270993681,793.8511497,755.1139379,939.7409056,823.3600869,750.333442,903.3647657,747.356844,663.7545544,894.3300232,727.8048574,708.4607691,752.6882779,777.0933602,733.5822508,865.3719467,944.7623231,706.4560354,802.8191274,1
604.8923607,0.937258435,1065.227226,-0.684711728,752.6268774,1.705367827,694.4566209,-1.001169323,918.6794006,0.66547583,959.57064,0.250615363,835.0597934,723.5417492,939.1250203,793.8511497,755.1139379,939.7409056,823.3600869,750.333442,903.3647657,747.356844,663.7545544,894.3300232,727.8048574,708.4607691,752.6882779,777.0933602,733.5822508,865.3719467,1
637.4903971,2.092929904,696.386763,-0.231215354,903.2329778,-0.408743734,654.7043172,-0.230649561,811.4737338,0.481305537,982.7264501,-0.122366085,666.9385801,778.9686475,897.100092,835.0597934,723.5417492,939.1250203,793.8511497,755.1139379,939.7409056,823.3600869,750.333442,903.3647657,747.356844,663.7545544,894.3300232,727.8048574,708.4607691,752.6882779,1
628.9764939,1.454147892,635.5177809,-0.208076225,903.424835,0.128632892,716.0118352,-0.385791903,786.512093,0.075587269,919.3030219,0.422911492,632.2471374,809.7183351,852.9075575,666.9385801,778.9686475,897.100092,835.0597934,723.5417492,939.1250203,793.8511497,755.1139379,939.7409056,823.3600869,750.333442,903.3647657,747.356844,663.7545544,894.3300232,1
624.4820353,0.50844502,752.0802647,-1.898127566,882.5796034,0.627790594,691.3956993,-0.74107625,829.4297414,0.492844468,971.6246912,-0.203827603,688.28115,786.9876513,900.5272163,632.2471374,809.7183351,852.9075575,666.9385801,778.9686475,897.100092,835.0597934,723.5417492,939.1250203,793.8511497,755.1139379,939.7409056,823.3600869,750.333442,903.3647657,1
595.955826,2.274307629,506.3709023,-0.69849375,802.7725851,0.088936132,585.0860596,-0.446247813,993.4122963,0.530003564,1070.722577,0.60468006,551.1633641,693.9293223,1032.067437,688.28115,786.9876513,900.5272163,632.2471374,809.7183351,852.9075575,666.9385801,778.9686475,897.100092,835.0597934,723.5417492,939.1250203,793.8511497,755.1139379,939.7409056,1
979.6321101,0.927556171,556.9798696,0.85142614,771.8982912,0.638007623,555.7395371,0.261881151,786.2503095,-0.4157243,1041.262271,-0.300166918,768.3059899,663.8189142,913.7562901,551.1633641,693.9293223,1032.067437,688.28115,786.9876513,900.5272163,632.2471374,809.7183351,852.9075575,666.9385801,778.9686475,897.100092,835.0597934,723.5417492,939.1250203,1
1040.67167,0.302528403,684.1516385,1.785840153,756.7726846,0.019831188,585.2612604,0.930482048,809.3597633,-0.753874598,1084.783801,-0.339690786,862.4116544,671.0169725,947.0717821,768.3059899,663.8189142,913.7562901,551.1633641,693.9293223,1032.067437,688.28115,786.9876513,900.5272163,632.2471374,809.7183351,852.9075575,666.9385801,778.9686475,897.100092,1
589.0485011,-1.514687473,1143.147255,0.953031001,683.6895242,-0.485815499,583.191173,0.458944865,806.7627036,-0.787545691,960.9369497,0.204997223,866.0978782,633.4403486,883.8498267,862.4116544,671.0169725,947.0717821,768.3059899,663.8189142,913.7562901,551.1633641,693.9293223,1032.067437,688.28115,786.9876513,900.5272163,632.2471374,809.7183351,852.9075575,1
660.2940263,0.969891618,579.8590846,-0.662416615,686.0211393,0.211756912,566.6131217,1.071466876,875.2945659,-0.584617537,981.0001669,-0.048056025,620.0765555,626.3171305,928.1473664,866.0978782,633.4403486,883.8498267,862.4116544,671.0169725,947.0717821,768.3059899,663.8189142,913.7562901,551.1633641,693.9293223,1032.067437,688.28115,786.9876513,900.5272163,1
643.5023232,0.103679163,565.8980575,-0.050307557,783.9386389,-0.449033536,520.3673429,-0.324761503,865.5591361,-0.480869899,968.9964453,-0.535985702,604.7001903,652.1529909,917.2777907,620.0765555,626.3171305,928.1473664,866.0978782,633.4403486,883.8498267,862.4116544,671.0169725,947.0717821,768.3059899,663.8189142,913.7562901,551.1633641,693.9293223,1032.067437,1
